date,bull_fraction,signal,invest_pct,n_long,n_total
2018-10-03,0.0,STAY_CASH,0.0,0,146
2018-10-04,0.274,STAY_CASH,0.0,40,146
2018-10-05,0.938,BUY_SPY,0.903,137,146
2018-10-08,0.952,BUY_SPY,0.914,139,146
2018-10-09,0.952,BUY_SPY,0.914,139,146
2018-10-10,0.685,BUY_SPY,0.711,100,146
2018-10-11,1.0,BUY_SPY,0.95,146,146
2018-10-12,0.801,BUY_SPY,0.799,117,146
2018-10-15,1.0,BUY_SPY,0.95,146,146
2018-10-16,1.0,BUY_SPY,0.95,146,146
2018-10-17,1.0,BUY_SPY,0.95,146,146
2018-10-18,1.0,BUY_SPY,0.95,146,146
2018-10-19,1.0,BUY_SPY,0.95,146,146
2018-10-22,1.0,BUY_SPY,0.95,146,146
2018-10-23,1.0,BUY_SPY,0.95,146,146
2018-10-24,1.0,BUY_SPY,0.95,146,146
2018-10-25,1.0,BUY_SPY,0.95,146,146
2018-10-26,1.0,BUY_SPY,0.95,146,146
2018-10-29,1.0,BUY_SPY,0.95,146,146
2018-10-30,0.0,STAY_CASH,0.0,0,146
2018-10-31,0.021,STAY_CASH,0.0,3,146
2018-11-01,0.0,STAY_CASH,0.0,0,146
2018-11-02,0.288,STAY_CASH,0.0,42,146
2018-11-05,0.027,STAY_CASH,0.0,4,146
2018-11-06,0.027,STAY_CASH,0.0,4,146
2018-11-07,0.027,STAY_CASH,0.0,4,146
2018-11-08,0.993,BUY_SPY,0.945,145,146
2018-11-09,0.753,BUY_SPY,0.763,110,146
2018-11-12,0.753,BUY_SPY,0.763,110,146
2018-11-13,0.747,BUY_SPY,0.757,109,146
2018-11-14,0.747,BUY_SPY,0.757,109,146
2018-11-15,0.74,BUY_SPY,0.752,108,146
2018-11-16,0.007,STAY_CASH,0.0,1,146
2018-11-19,1.0,BUY_SPY,0.95,146,146
2018-11-20,1.0,BUY_SPY,0.95,146,146
2018-11-21,0.411,STAY_CASH,0.0,60,146
2018-11-23,0.055,STAY_CASH,0.0,8,146
2018-11-26,0.041,STAY_CASH,0.0,6,146
2018-11-27,0.034,STAY_CASH,0.0,5,146
2018-11-28,0.027,STAY_CASH,0.0,4,146
2018-11-29,0.0,STAY_CASH,0.0,0,146
2018-11-30,0.0,STAY_CASH,0.0,0,146
2018-12-03,0.356,STAY_CASH,0.0,52,146
2018-12-04,0.342,STAY_CASH,0.0,50,146
2018-12-06,0.336,STAY_CASH,0.0,49,146
2018-12-07,0.0,STAY_CASH,0.0,0,146
2018-12-10,0.007,STAY_CASH,0.0,1,146
2018-12-11,0.986,BUY_SPY,0.94,144,146
2018-12-12,0.979,BUY_SPY,0.934,143,146
2018-12-13,1.0,BUY_SPY,0.95,146,146
2018-12-14,1.0,BUY_SPY,0.95,146,146
2018-12-17,1.0,BUY_SPY,0.95,146,146
2018-12-18,1.0,BUY_SPY,0.95,146,146
2018-12-19,1.0,BUY_SPY,0.95,146,146
2018-12-20,1.0,BUY_SPY,0.95,146,146
2018-12-21,1.0,BUY_SPY,0.95,146,146
2018-12-24,1.0,BUY_SPY,0.95,146,146
2018-12-26,1.0,BUY_SPY,0.95,146,146
2018-12-27,0.986,BUY_SPY,0.94,144,146
2018-12-28,1.0,BUY_SPY,0.95,146,146
2018-12-31,1.0,BUY_SPY,0.95,146,146
2019-01-02,1.0,BUY_SPY,0.95,146,146
2019-01-03,1.0,BUY_SPY,0.95,146,146
2019-01-04,1.0,BUY_SPY,0.95,146,146
2019-01-07,0.233,STAY_CASH,0.0,34,146
2019-01-08,0.993,BUY_SPY,0.945,145,146
2019-01-09,0.993,BUY_SPY,0.945,145,146
2019-01-10,0.062,STAY_CASH,0.0,9,146
2019-01-11,0.027,STAY_CASH,0.0,4,146
2019-01-14,0.027,STAY_CASH,0.0,4,146
2019-01-15,0.021,STAY_CASH,0.0,3,146
2019-01-16,1.0,BUY_SPY,0.95,146,146
2019-01-17,0.788,BUY_SPY,0.789,115,146
2019-01-18,0.788,BUY_SPY,0.789,115,146
2019-01-22,0.774,BUY_SPY,0.778,113,146
2019-01-23,0.0,STAY_CASH,0.0,0,146
2019-01-24,0.753,BUY_SPY,0.763,110,146
2019-01-25,0.74,BUY_SPY,0.752,108,146
2019-01-28,0.014,STAY_CASH,0.0,2,146
2019-01-29,1.0,BUY_SPY,0.95,146,146
2019-01-30,0.034,STAY_CASH,0.0,5,146
2019-01-31,0.034,STAY_CASH,0.0,5,146
2019-02-01,1.0,BUY_SPY,0.95,146,146
2019-02-04,0.007,STAY_CASH,0.0,1,146
2019-02-05,0.0,STAY_CASH,0.0,0,146
2019-02-06,0.26,STAY_CASH,0.0,38,146
2019-02-07,1.0,BUY_SPY,0.95,146,146
2019-02-08,0.185,STAY_CASH,0.0,27,146
2019-02-11,0.308,STAY_CASH,0.0,45,146
2019-02-12,0.329,STAY_CASH,0.0,48,146
2019-02-13,0.493,STAY_CASH,0.0,72,146
2019-02-14,0.445,STAY_CASH,0.0,65,146
2019-02-15,0.404,STAY_CASH,0.0,59,146
2019-02-19,0.247,STAY_CASH,0.0,36,146
2019-02-20,0.596,BUY_SPY,0.643,87,146
2019-02-21,0.13,STAY_CASH,0.0,19,146
2019-02-22,0.096,STAY_CASH,0.0,14,146
2019-02-25,0.116,STAY_CASH,0.0,17,146
2019-02-26,0.116,STAY_CASH,0.0,17,146
2019-02-27,0.911,BUY_SPY,0.882,133,146
2019-02-28,0.027,STAY_CASH,0.0,4,146
2019-03-01,0.021,STAY_CASH,0.0,3,146
2019-03-04,0.021,STAY_CASH,0.0,3,146
2019-03-05,0.021,STAY_CASH,0.0,3,146
2019-03-06,0.0,STAY_CASH,0.0,0,146
2019-03-07,0.0,STAY_CASH,0.0,0,146
2019-03-08,0.0,STAY_CASH,0.0,0,146
2019-03-11,0.0,STAY_CASH,0.0,0,146
2019-03-12,0.0,STAY_CASH,0.0,0,146
2019-03-13,0.0,STAY_CASH,0.0,0,146
2019-03-14,0.0,STAY_CASH,0.0,0,146
2019-03-15,0.034,STAY_CASH,0.0,5,146
2019-03-18,0.0,STAY_CASH,0.0,0,146
2019-03-19,0.034,STAY_CASH,0.0,5,146
2019-03-20,0.0,STAY_CASH,0.0,0,147
2019-03-21,0.0,STAY_CASH,0.0,0,147
2019-03-22,0.0,STAY_CASH,0.0,0,147
2019-03-25,0.0,STAY_CASH,0.0,0,147
2019-03-26,0.0,STAY_CASH,0.0,0,147
2019-03-27,0.98,BUY_SPY,0.934,144,147
2019-03-28,0.143,STAY_CASH,0.0,21,147
2019-03-29,0.19,STAY_CASH,0.0,28,147
2019-04-01,0.204,STAY_CASH,0.0,30,147
2019-04-02,0.381,STAY_CASH,0.0,56,147
2019-04-03,0.388,STAY_CASH,0.0,57,147
2019-04-04,0.177,STAY_CASH,0.0,26,147
2019-04-05,0.728,BUY_SPY,0.743,107,147
2019-04-08,0.143,STAY_CASH,0.0,21,147
2019-04-09,0.075,STAY_CASH,0.0,11,147
2019-04-10,0.075,STAY_CASH,0.0,11,147
2019-04-11,0.061,STAY_CASH,0.0,9,147
2019-04-12,0.068,STAY_CASH,0.0,10,147
2019-04-15,0.054,STAY_CASH,0.0,8,147
2019-04-16,0.15,STAY_CASH,0.0,22,147
2019-04-17,0.122,STAY_CASH,0.0,18,147
2019-04-18,0.102,STAY_CASH,0.0,15,147
2019-04-22,0.551,BUY_SPY,0.609,81,147
2019-04-23,0.007,STAY_CASH,0.0,1,147
2019-04-24,0.014,STAY_CASH,0.0,2,147
2019-04-25,0.007,STAY_CASH,0.0,1,147
2019-04-26,0.054,STAY_CASH,0.0,8,147
2019-04-29,0.748,BUY_SPY,0.759,110,147
2019-04-30,0.762,BUY_SPY,0.769,112,147
2019-05-01,0.0,STAY_CASH,0.0,0,147
2019-05-02,0.925,BUY_SPY,0.893,136,147
2019-05-03,0.524,BUY_SPY,0.588,77,147
2019-05-06,0.728,BUY_SPY,0.743,107,147
2019-05-07,0.741,BUY_SPY,0.754,109,147
2019-05-08,0.83,BUY_SPY,0.821,122,147
2019-05-09,0.129,STAY_CASH,0.0,19,147
2019-05-10,0.762,BUY_SPY,0.769,112,147
2019-05-13,1.0,BUY_SPY,0.95,147,147
2019-05-14,1.0,BUY_SPY,0.95,147,147
2019-05-15,0.898,BUY_SPY,0.872,132,147
2019-05-16,0.789,BUY_SPY,0.79,116,147
2019-05-17,0.81,BUY_SPY,0.805,119,147
2019-05-20,1.0,BUY_SPY,0.95,147,147
2019-05-21,0.986,BUY_SPY,0.94,145,147
2019-05-22,0.986,BUY_SPY,0.94,145,147
2019-05-23,0.075,STAY_CASH,0.0,11,147
2019-05-24,0.095,STAY_CASH,0.0,14,147
2019-05-28,0.0,STAY_CASH,0.0,0,147
2019-05-29,0.0,STAY_CASH,0.0,0,147
2019-05-30,1.0,BUY_SPY,0.95,147,147
2019-05-31,0.837,BUY_SPY,0.826,123,147
2019-06-03,0.796,BUY_SPY,0.795,117,147
2019-06-04,0.755,BUY_SPY,0.764,111,147
2019-06-05,0.599,BUY_SPY,0.645,88,147
2019-06-06,0.667,BUY_SPY,0.697,98,147
2019-06-07,0.503,BUY_SPY,0.573,74,147
2019-06-10,0.653,BUY_SPY,0.686,96,147
2019-06-11,0.381,STAY_CASH,0.0,56,147
2019-06-12,0.218,STAY_CASH,0.0,32,147
2019-06-13,0.238,STAY_CASH,0.0,35,147
2019-06-14,0.408,STAY_CASH,0.0,60,147
2019-06-17,0.061,STAY_CASH,0.0,9,147
2019-06-18,0.0,STAY_CASH,0.0,0,147
2019-06-19,0.116,STAY_CASH,0.0,17,147
2019-06-20,0.83,BUY_SPY,0.821,122,147
2019-06-21,0.0,STAY_CASH,0.0,0,147
2019-06-24,0.0,STAY_CASH,0.0,0,147
2019-06-25,0.0,STAY_CASH,0.0,0,147
2019-06-26,0.0,STAY_CASH,0.0,0,147
2019-06-27,0.095,STAY_CASH,0.0,14,147
2019-06-28,0.694,BUY_SPY,0.717,102,147
2019-07-01,0.279,STAY_CASH,0.0,41,147
2019-07-02,0.259,STAY_CASH,0.0,38,147
2019-07-03,0.245,STAY_CASH,0.0,36,147
2019-07-05,0.327,STAY_CASH,0.0,48,147
2019-07-08,0.252,STAY_CASH,0.0,37,147
2019-07-09,0.265,STAY_CASH,0.0,39,147
2019-07-10,0.048,STAY_CASH,0.0,7,147
2019-07-11,0.0,STAY_CASH,0.0,0,147
2019-07-12,0.0,STAY_CASH,0.0,0,147
2019-07-15,0.0,STAY_CASH,0.0,0,147
2019-07-16,0.0,STAY_CASH,0.0,0,147
2019-07-17,0.0,STAY_CASH,0.0,0,147
2019-07-18,0.0,STAY_CASH,0.0,0,147
2019-07-19,0.0,STAY_CASH,0.0,0,147
2019-07-22,0.007,STAY_CASH,0.0,1,147
2019-07-23,0.007,STAY_CASH,0.0,1,147
2019-07-24,0.061,STAY_CASH,0.0,9,147
2019-07-25,0.054,STAY_CASH,0.0,8,147
2019-07-26,0.082,STAY_CASH,0.0,12,147
2019-07-29,0.068,STAY_CASH,0.0,10,147
2019-07-30,0.068,STAY_CASH,0.0,10,147
2019-07-31,0.068,STAY_CASH,0.0,10,147
2019-08-01,0.15,STAY_CASH,0.0,22,147
2019-08-02,1.0,BUY_SPY,0.95,147,147
2019-08-05,0.891,BUY_SPY,0.867,131,147
2019-08-06,1.0,BUY_SPY,0.95,147,147
2019-08-07,0.721,BUY_SPY,0.738,106,147
2019-08-08,0.714,BUY_SPY,0.733,105,147
2019-08-09,0.027,STAY_CASH,0.0,4,147
2019-08-12,0.02,STAY_CASH,0.0,3,147
2019-08-13,0.007,STAY_CASH,0.0,1,147
2019-08-14,0.027,STAY_CASH,0.0,4,147
2019-08-15,0.041,STAY_CASH,0.0,6,147
2019-08-16,0.007,STAY_CASH,0.0,1,147
2019-08-19,0.014,STAY_CASH,0.0,2,147
2019-08-20,0.048,STAY_CASH,0.0,7,147
2019-08-21,0.993,BUY_SPY,0.945,146,147
2019-08-22,1.0,BUY_SPY,0.95,147,147
2019-08-23,1.0,BUY_SPY,0.95,147,147
2019-08-26,0.007,STAY_CASH,0.0,1,147
2019-08-27,0.027,STAY_CASH,0.0,4,147
2019-08-28,0.993,BUY_SPY,0.945,146,147
2019-08-29,1.0,BUY_SPY,0.95,147,147
2019-08-30,0.007,STAY_CASH,0.0,1,147
2019-09-03,0.898,BUY_SPY,0.872,132,147
2019-09-04,0.646,BUY_SPY,0.681,95,147
2019-09-05,0.558,BUY_SPY,0.614,82,147
2019-09-06,0.014,STAY_CASH,0.0,2,147
2019-09-09,0.782,BUY_SPY,0.785,115,147
2019-09-10,0.68,BUY_SPY,0.707,100,147
2019-09-11,0.735,BUY_SPY,0.748,108,147
2019-09-12,0.816,BUY_SPY,0.81,120,147
2019-09-13,0.796,BUY_SPY,0.795,117,147
2019-09-16,0.014,STAY_CASH,0.0,2,147
2019-09-17,0.789,BUY_SPY,0.79,116,147
2019-09-18,0.878,BUY_SPY,0.857,129,147
2019-09-19,0.891,BUY_SPY,0.867,131,147
2019-09-20,0.027,STAY_CASH,0.0,4,147
2019-09-23,0.857,BUY_SPY,0.841,126,147
2019-09-24,0.864,BUY_SPY,0.847,127,147
2019-09-25,0.844,BUY_SPY,0.831,124,147
2019-09-26,0.905,BUY_SPY,0.878,133,147
2019-09-27,0.966,BUY_SPY,0.924,142,147
2019-09-30,0.007,STAY_CASH,0.0,1,147
2019-10-01,0.993,BUY_SPY,0.945,146,147
2019-10-02,0.007,STAY_CASH,0.0,1,147
2019-10-03,0.014,STAY_CASH,0.0,2,147
2019-10-04,0.0,STAY_CASH,0.0,0,147
2019-10-07,0.014,STAY_CASH,0.0,2,147
2019-10-08,0.014,STAY_CASH,0.0,2,147
2019-10-09,0.014,STAY_CASH,0.0,2,147
2019-10-10,0.014,STAY_CASH,0.0,2,147
2019-10-11,0.986,BUY_SPY,0.94,145,147
2019-10-14,0.98,BUY_SPY,0.934,144,147
2019-10-15,0.02,STAY_CASH,0.0,3,147
2019-10-16,0.027,STAY_CASH,0.0,4,147
2019-10-17,0.007,STAY_CASH,0.0,1,147
2019-10-18,0.014,STAY_CASH,0.0,2,147
2019-10-21,0.007,STAY_CASH,0.0,1,147
2019-10-22,0.864,BUY_SPY,0.847,127,147
2019-10-23,0.844,BUY_SPY,0.831,124,147
2019-10-24,0.007,STAY_CASH,0.0,1,147
2019-10-25,0.721,BUY_SPY,0.738,106,147
2019-10-28,0.789,BUY_SPY,0.79,116,147
2019-10-29,0.789,BUY_SPY,0.79,116,147
2019-10-30,0.769,BUY_SPY,0.774,113,147
2019-10-31,0.946,BUY_SPY,0.909,139,147
2019-11-01,0.626,BUY_SPY,0.666,92,147
2019-11-04,0.701,BUY_SPY,0.723,103,147
2019-11-05,0.898,BUY_SPY,0.872,132,147
2019-11-06,0.0,STAY_CASH,0.0,0,147
2019-11-07,0.85,BUY_SPY,0.836,125,147
2019-11-08,0.857,BUY_SPY,0.841,126,147
2019-11-11,0.973,BUY_SPY,0.929,143,147
2019-11-12,0.959,BUY_SPY,0.919,141,147
2019-11-13,0.823,BUY_SPY,0.816,121,147
2019-11-14,0.0,STAY_CASH,0.0,0,147
2019-11-15,0.0,STAY_CASH,0.0,0,147
2019-11-18,0.007,STAY_CASH,0.0,1,147
2019-11-19,0.007,STAY_CASH,0.0,1,147
2019-11-20,0.007,STAY_CASH,0.0,1,147
2019-11-21,0.014,STAY_CASH,0.0,2,147
2019-11-22,0.0,STAY_CASH,0.0,0,147
2019-11-25,0.0,STAY_CASH,0.0,0,147
2019-11-26,0.844,BUY_SPY,0.831,124,147
2019-11-27,0.007,STAY_CASH,0.0,1,147
2019-11-29,0.014,STAY_CASH,0.0,2,147
2019-12-02,0.007,STAY_CASH,0.0,1,147
2019-12-03,0.959,BUY_SPY,0.919,141,147
2019-12-04,0.884,BUY_SPY,0.862,130,147
2019-12-05,0.959,BUY_SPY,0.919,141,147
2019-12-06,0.014,STAY_CASH,0.0,2,147
2019-12-09,0.014,STAY_CASH,0.0,2,147
2019-12-10,0.0,STAY_CASH,0.0,0,147
2019-12-11,0.0,STAY_CASH,0.0,0,147
2019-12-12,0.007,STAY_CASH,0.0,1,147
2019-12-13,0.905,BUY_SPY,0.878,133,147
2019-12-16,0.741,BUY_SPY,0.754,109,147
2019-12-17,0.014,STAY_CASH,0.0,2,147
2019-12-18,0.014,STAY_CASH,0.0,2,147
2019-12-19,0.864,BUY_SPY,0.847,127,147
2019-12-20,0.803,BUY_SPY,0.8,118,147
2019-12-23,0.939,BUY_SPY,0.903,138,147
2019-12-24,0.007,STAY_CASH,0.0,1,147
2019-12-26,0.884,BUY_SPY,0.862,130,147
2019-12-27,0.918,BUY_SPY,0.888,135,147
2019-12-30,0.0,STAY_CASH,0.0,0,147
2019-12-31,0.918,BUY_SPY,0.888,135,147
2020-01-02,0.66,BUY_SPY,0.691,97,147
2020-01-03,0.932,BUY_SPY,0.898,137,147
2020-01-06,0.898,BUY_SPY,0.872,132,147
2020-01-07,0.007,STAY_CASH,0.0,1,147
2020-01-08,0.0,STAY_CASH,0.0,0,147
2020-01-09,0.014,STAY_CASH,0.0,2,147
2020-01-10,0.007,STAY_CASH,0.0,1,147
2020-01-13,0.007,STAY_CASH,0.0,1,147
2020-01-14,0.007,STAY_CASH,0.0,1,147
2020-01-15,0.0,STAY_CASH,0.0,0,147
2020-01-16,0.007,STAY_CASH,0.0,1,147
2020-01-17,0.007,STAY_CASH,0.0,1,147
2020-01-21,0.007,STAY_CASH,0.0,1,147
2020-01-22,0.918,BUY_SPY,0.888,135,147
2020-01-23,0.844,BUY_SPY,0.831,124,147
2020-01-24,0.007,STAY_CASH,0.0,1,147
2020-01-27,0.007,STAY_CASH,0.0,1,147
2020-01-28,0.993,BUY_SPY,0.945,146,147
2020-01-29,1.0,BUY_SPY,0.95,147,147
2020-01-30,1.0,BUY_SPY,0.95,147,147
2020-01-31,0.98,BUY_SPY,0.934,144,147
2020-02-03,0.027,STAY_CASH,0.0,4,147
2020-02-04,0.973,BUY_SPY,0.929,143,147
2020-02-05,0.014,STAY_CASH,0.0,2,147
2020-02-06,0.014,STAY_CASH,0.0,2,147
2020-02-07,0.02,STAY_CASH,0.0,3,147
2020-02-10,0.272,STAY_CASH,0.0,40,147
2020-02-11,0.354,STAY_CASH,0.0,52,147
2020-02-12,0.184,STAY_CASH,0.0,27,147
2020-02-13,0.299,STAY_CASH,0.0,44,147
2020-02-14,0.354,STAY_CASH,0.0,52,147
2020-02-18,0.871,BUY_SPY,0.852,128,147
2020-02-19,0.735,BUY_SPY,0.748,108,147
2020-02-20,0.741,BUY_SPY,0.754,109,147
2020-02-21,0.592,BUY_SPY,0.64,87,147
2020-02-24,0.531,BUY_SPY,0.593,78,147
2020-02-25,0.415,STAY_CASH,0.0,61,147
2020-02-26,0.347,STAY_CASH,0.0,51,147
2020-02-27,0.463,STAY_CASH,0.0,68,147
2020-02-28,0.51,BUY_SPY,0.578,75,147
2020-03-02,0.558,BUY_SPY,0.614,82,147
2020-03-03,0.449,STAY_CASH,0.0,66,147
2020-03-04,0.803,BUY_SPY,0.8,118,147
2020-03-05,0.401,STAY_CASH,0.0,59,147
2020-03-06,0.68,BUY_SPY,0.707,100,147
2020-03-09,0.789,BUY_SPY,0.79,116,147
2020-03-10,0.313,STAY_CASH,0.0,46,147
2020-03-11,0.537,BUY_SPY,0.598,79,147
2020-03-12,0.823,BUY_SPY,0.816,121,147
2020-03-13,0.252,STAY_CASH,0.0,37,147
2020-03-16,0.551,BUY_SPY,0.609,81,147
2020-03-17,0.442,STAY_CASH,0.0,65,147
2020-03-18,0.605,BUY_SPY,0.65,89,147
2020-03-19,0.544,BUY_SPY,0.604,80,147
2020-03-20,0.592,BUY_SPY,0.64,87,147
2020-03-23,0.503,BUY_SPY,0.573,74,147
2020-03-24,0.435,STAY_CASH,0.0,64,147
2020-03-25,0.272,STAY_CASH,0.0,40,147
2020-03-26,0.122,STAY_CASH,0.0,18,147
2020-03-27,0.231,STAY_CASH,0.0,34,147
2020-03-30,0.184,STAY_CASH,0.0,27,147
2020-03-31,0.748,BUY_SPY,0.759,110,147
2020-04-01,0.986,BUY_SPY,0.94,145,147
2020-04-02,0.966,BUY_SPY,0.924,142,147
2020-04-03,0.558,BUY_SPY,0.614,82,147
2020-04-06,0.32,STAY_CASH,0.0,47,147
2020-04-07,0.143,STAY_CASH,0.0,21,147
2020-04-08,0.218,STAY_CASH,0.0,32,147
2020-04-09,0.252,STAY_CASH,0.0,37,147
2020-04-13,0.449,STAY_CASH,0.0,66,147
2020-04-14,0.986,BUY_SPY,0.94,145,147
2020-04-15,0.973,BUY_SPY,0.929,143,147
2020-04-16,0.959,BUY_SPY,0.919,141,147
2020-04-17,0.653,BUY_SPY,0.686,96,147
2020-04-20,0.497,STAY_CASH,0.0,73,147
2020-04-21,0.966,BUY_SPY,0.924,142,147
2020-04-22,0.456,STAY_CASH,0.0,67,147
2020-04-23,0.374,STAY_CASH,0.0,55,147
2020-04-24,0.551,BUY_SPY,0.609,81,147
2020-04-27,0.401,STAY_CASH,0.0,59,147
2020-04-28,0.388,STAY_CASH,0.0,57,147
2020-04-29,0.408,STAY_CASH,0.0,60,147
2020-04-30,0.939,BUY_SPY,0.903,138,147
2020-05-01,0.993,BUY_SPY,0.945,146,147
2020-05-04,0.966,BUY_SPY,0.924,142,147
2020-05-05,0.878,BUY_SPY,0.857,129,147
2020-05-06,0.905,BUY_SPY,0.878,133,147
2020-05-07,0.619,BUY_SPY,0.66,91,147
2020-05-08,0.463,STAY_CASH,0.0,68,147
2020-05-11,0.388,STAY_CASH,0.0,57,147
2020-05-12,0.612,BUY_SPY,0.655,90,147
2020-05-13,0.898,BUY_SPY,0.872,132,147
2020-05-14,0.864,BUY_SPY,0.847,127,147
2020-05-15,0.599,BUY_SPY,0.645,88,147
2020-05-18,0.286,STAY_CASH,0.0,42,147
2020-05-19,0.293,STAY_CASH,0.0,43,147
2020-05-20,0.361,STAY_CASH,0.0,53,147
2020-05-21,0.442,STAY_CASH,0.0,65,147
2020-05-22,0.367,STAY_CASH,0.0,54,147
2020-05-26,0.646,BUY_SPY,0.681,95,147
2020-05-27,0.388,STAY_CASH,0.0,57,147
2020-05-28,0.782,BUY_SPY,0.785,115,147
2020-05-29,0.966,BUY_SPY,0.924,142,147
2020-06-01,0.816,BUY_SPY,0.81,120,147
2020-06-02,0.503,BUY_SPY,0.573,74,147
2020-06-03,0.605,BUY_SPY,0.65,89,147
2020-06-04,0.422,STAY_CASH,0.0,62,147
2020-06-05,0.381,STAY_CASH,0.0,56,147
2020-06-08,0.422,STAY_CASH,0.0,62,147
2020-06-09,1.0,BUY_SPY,0.95,147,147
2020-06-10,0.98,BUY_SPY,0.934,144,147
2020-06-11,0.823,BUY_SPY,0.816,121,147
2020-06-12,0.912,BUY_SPY,0.883,134,147
2020-06-15,0.333,STAY_CASH,0.0,49,147
2020-06-16,0.415,STAY_CASH,0.0,61,147
2020-06-17,0.395,STAY_CASH,0.0,58,147
2020-06-18,0.429,STAY_CASH,0.0,63,147
2020-06-19,0.395,STAY_CASH,0.0,58,147
2020-06-22,0.327,STAY_CASH,0.0,48,147
2020-06-23,0.456,STAY_CASH,0.0,67,147
2020-06-24,0.973,BUY_SPY,0.929,143,147
2020-06-25,0.578,BUY_SPY,0.629,85,147
2020-06-26,0.83,BUY_SPY,0.821,122,147
2020-06-29,0.197,STAY_CASH,0.0,29,147
2020-06-30,0.197,STAY_CASH,0.0,29,147
2020-07-01,0.313,STAY_CASH,0.0,46,147
2020-07-02,0.66,BUY_SPY,0.691,97,147
2020-07-06,0.707,BUY_SPY,0.728,104,147
2020-07-07,0.673,BUY_SPY,0.702,99,147
2020-07-08,0.497,STAY_CASH,0.0,73,147
2020-07-09,0.687,BUY_SPY,0.712,101,147
2020-07-10,0.238,STAY_CASH,0.0,35,147
2020-07-13,0.381,STAY_CASH,0.0,56,147
2020-07-14,0.293,STAY_CASH,0.0,43,147
2020-07-15,0.347,STAY_CASH,0.0,51,147
2020-07-16,0.367,STAY_CASH,0.0,54,147
2020-07-17,0.388,STAY_CASH,0.0,57,147
2020-07-20,0.755,BUY_SPY,0.764,111,147
2020-07-21,0.687,BUY_SPY,0.712,101,147
2020-07-22,0.585,BUY_SPY,0.635,86,147
2020-07-23,0.469,STAY_CASH,0.0,69,147
2020-07-24,0.741,BUY_SPY,0.754,109,147
2020-07-27,0.503,BUY_SPY,0.573,74,147
2020-07-28,0.687,BUY_SPY,0.712,101,147
2020-07-29,0.571,BUY_SPY,0.624,84,147
2020-07-30,0.544,BUY_SPY,0.604,80,147
2020-07-31,0.483,STAY_CASH,0.0,71,147
2020-08-03,0.782,BUY_SPY,0.785,115,147
2020-08-04,0.415,STAY_CASH,0.0,61,147
2020-08-05,0.483,STAY_CASH,0.0,71,147
2020-08-06,0.456,STAY_CASH,0.0,67,147
2020-08-07,0.401,STAY_CASH,0.0,59,147
2020-08-10,0.354,STAY_CASH,0.0,52,147
2020-08-11,0.401,STAY_CASH,0.0,59,147
2020-08-12,0.381,STAY_CASH,0.0,56,147
2020-08-13,0.701,BUY_SPY,0.723,103,147
2020-08-14,0.456,STAY_CASH,0.0,67,147
2020-08-17,0.612,BUY_SPY,0.655,90,147
2020-08-18,0.694,BUY_SPY,0.717,102,147
2020-08-19,0.85,BUY_SPY,0.836,125,147
2020-08-20,0.918,BUY_SPY,0.888,135,147
2020-08-21,0.667,BUY_SPY,0.697,98,147
2020-08-24,0.517,BUY_SPY,0.583,76,147
2020-08-25,0.082,STAY_CASH,0.0,12,147
2020-08-26,0.245,STAY_CASH,0.0,36,147
2020-08-27,0.197,STAY_CASH,0.0,29,147
2020-08-28,0.299,STAY_CASH,0.0,44,147
2020-08-31,0.401,STAY_CASH,0.0,59,147
2020-09-01,0.306,STAY_CASH,0.0,45,147
2020-09-02,0.456,STAY_CASH,0.0,67,147
2020-09-03,0.252,STAY_CASH,0.0,37,147
2020-09-04,0.306,STAY_CASH,0.0,45,147
2020-09-08,0.463,STAY_CASH,0.0,68,147
2020-09-09,0.524,BUY_SPY,0.588,77,147
2020-09-10,0.98,BUY_SPY,0.934,144,147
2020-09-11,0.939,BUY_SPY,0.903,138,147
2020-09-14,0.898,BUY_SPY,0.872,132,147
2020-09-15,0.85,BUY_SPY,0.836,125,147
2020-09-16,0.68,BUY_SPY,0.707,100,147
2020-09-17,0.803,BUY_SPY,0.8,118,147
2020-09-18,0.796,BUY_SPY,0.795,117,147
2020-09-21,0.857,BUY_SPY,0.841,126,147
2020-09-22,0.803,BUY_SPY,0.8,118,147
2020-09-23,0.98,BUY_SPY,0.934,144,147
2020-09-24,0.748,BUY_SPY,0.759,110,147
2020-09-25,0.81,BUY_SPY,0.805,119,147
2020-09-28,0.34,STAY_CASH,0.0,50,147
2020-09-29,0.639,BUY_SPY,0.676,94,147
2020-09-30,0.782,BUY_SPY,0.785,115,147
2020-10-01,0.816,BUY_SPY,0.81,120,147
2020-10-02,0.327,STAY_CASH,0.0,48,147
2020-10-05,0.415,STAY_CASH,0.0,61,147
2020-10-06,0.374,STAY_CASH,0.0,55,147
2020-10-07,0.34,STAY_CASH,0.0,50,147
2020-10-08,0.347,STAY_CASH,0.0,51,147
2020-10-09,0.68,BUY_SPY,0.707,100,147
2020-10-12,0.619,BUY_SPY,0.66,91,147
2020-10-13,0.673,BUY_SPY,0.702,99,147
2020-10-14,0.939,BUY_SPY,0.903,138,147
2020-10-15,0.925,BUY_SPY,0.893,136,147
2020-10-16,0.946,BUY_SPY,0.909,139,147
2020-10-19,0.313,STAY_CASH,0.0,46,147
2020-10-20,0.422,STAY_CASH,0.0,62,147
2020-10-21,0.592,BUY_SPY,0.64,87,147
