date,equity,bull_fraction,invested,day_ret,strategy_ret
2023-05-26,13791.722619715727,0.3741496598639456,0.0,0.0020425790970130643,0.0
2023-05-30,13791.722619715727,0.40816326530612246,0.0,-0.005601373463107184,-0.0
2023-05-31,13791.722619715727,0.3401360544217687,0.0,0.010321396568522401,0.0
2023-06-01,13791.722619715727,0.3877551020408163,0.0,0.011676583376034033,0.0
2023-06-02,13791.722619715727,0.23809523809523808,0.0,-0.0008678255087958719,-0.0
2023-06-05,13791.722619715727,0.22448979591836735,0.0,0.001238874826403258,0.0
2023-06-06,13791.722619715727,0.08843537414965986,0.0,-0.008860795030667702,-0.0
2023-06-07,13791.722619715727,0.07482993197278912,0.0,0.008594430546622168,0.0
2023-06-08,13791.722619715727,0.36054421768707484,0.0,0.002605695478735104,0.0
2023-06-09,13901.131050667287,0.6054421768707483,0.6501360544217687,0.012201915820164855,0.00793290540770854
2023-06-12,13901.131050667287,0.23809523809523808,0.0,0.007029314936810272,0.0
2023-06-13,13901.131050667287,0.16326530612244897,0.0,0.003621502367819396,0.0
2023-06-14,13901.131050667287,0.4421768707482993,0.0,0.012205053983436142,0.0
2023-06-15,13901.131050667287,0.08843537414965986,0.0,-0.004560903386784587,-0.0
2023-06-16,13901.131050667287,0.1360544217687075,0.0,-0.003685648640274475,-0.0
2023-06-20,13901.131050667287,0.10204081632653061,0.0,-0.008525265657067127,-0.0
2023-06-21,13901.131050667287,0.09523809523809523,0.0,0.006885364909204128,0.0
2023-06-22,13901.131050667287,0.4489795918367347,0.0,-0.008501309211305496,-0.0
2023-06-23,13901.131050667287,0.36054421768707484,0.0,-0.007813708080806392,-0.0
2023-06-26,13901.131050667287,0.35374149659863946,0.0,0.013455786707202044,0.0
2023-06-27,13901.131050667287,0.23129251700680273,0.0,0.0010831702314170856,0.0
2023-06-28,13901.131050667287,0.3333333333333333,0.0,0.0015637181449686729,0.0
2023-06-29,13901.131050667287,0.3197278911564626,0.0,0.013248562976438106,0.0
2023-06-30,13901.131050667287,0.3129251700680272,0.0,0.0016323663405558354,0.0
2023-07-03,13901.131050667287,0.30612244897959184,0.0,-0.0009031459042584843,-0.0
2023-07-05,13901.131050667287,0.24489795918367346,0.0,-0.007744804801939842,-0.0
2023-07-06,13901.131050667287,0.4013605442176871,0.0,-0.002842905651595307,-0.0
2023-07-07,13901.131050667287,0.46938775510204084,0.0,0.0016497713792797519,0.0
2023-07-10,13901.131050667287,0.3333333333333333,0.0,0.005797513414869648,0.0
2023-07-11,13901.131050667287,0.3197278911564626,0.0,0.009879421401922439,0.0
2023-07-12,13901.131050667287,0.20408163265306123,0.0,0.011553616268869771,0.0
2023-07-13,13901.131050667287,0.3129251700680272,0.0,-0.00045802358071627135,-0.0
2023-07-14,13901.131050667287,0.2925170068027211,0.0,0.005818706200509194,0.0
2023-07-17,13901.131050667287,0.2585034013605442,0.0,0.0077305721866492315,0.0
2023-07-18,13901.131050667287,0.08163265306122448,0.0,0.0012410023902407195,0.0
2023-07-19,13761.895626018719,0.7482993197278912,0.7587074829931973,-0.013201559536739137,-0.010016122007704192
2023-07-20,13748.941862813223,0.782312925170068,0.7845578231292516,-0.001199755465112684,-0.0009412775359962302
2023-07-21,13784.275865234862,0.7687074829931972,0.7742176870748299,0.0033194067310430065,0.0025699434017687384
2023-07-24,13818.911204626069,0.5102040816326531,0.5777551020408163,0.004349022977637773,0.002512670214222966
2023-07-25,13818.911204626069,0.1292517006802721,0.0,-0.0012382412194963611,-0.0
2023-07-26,13818.911204626069,0.23809523809523808,0.0,-0.004931638433269869,-0.0
2023-07-27,13818.911204626069,0.36054421768707484,0.0,0.013160059493267573,0.0
2023-07-28,13818.911204626069,0.43537414965986393,0.0,0.0013510211425230788,0.0
2023-07-31,13818.911204626069,0.3129251700680272,0.0,-0.0026446996736580798,-0.0
2023-08-01,13818.911204626069,0.25170068027210885,0.0,-0.017124240452623618,-0.0
2023-08-02,13818.911204626069,0.38095238095238093,0.0,-0.002360571813574697,-0.0
2023-08-03,13818.911204626069,0.38095238095238093,0.0,-0.00458632442831206,-0.0
2023-08-04,13818.911204626069,0.46938775510204084,0.0,0.008623851605648668,0.0
2023-08-07,13818.911204626069,0.3469387755102041,0.0,-0.006010121297580717,-0.0
2023-08-08,13818.911204626069,0.2653061224489796,0.0,-0.008408997409925713,-0.0
2023-08-09,13827.078409445343,0.564625850340136,0.6191156462585033,0.0009546140922422897,0.0005910165206460597
2023-08-10,13799.764908671597,0.6462585034013606,0.681156462585034,-0.002900013771301691,-0.001975363121907744
2023-08-11,13799.764908671597,0.10884353741496598,0.0,0.007800844782181394,0.0
2023-08-14,13799.764908671597,0.0,0.0,-0.011233822303763175,-0.0
2023-08-15,13686.5147936137,1.0,0.95,-0.008638599876035102,-0.008206669882233347
2023-08-16,13570.259907117115,1.0,0.95,-0.008941177982750381,-0.008494119083612861
2023-08-17,13567.512008322374,1.0,0.95,-0.00021315177947172086,-0.0002024941904981348
2023-08-18,13700.893725420165,1.0,0.95,0.010348382767985508,0.009830963629586232
2023-08-21,13672.30012065707,1.0,0.95,-0.0021968297786099543,-0.0020869882896794563
2023-08-22,13841.024279343475,1.0,0.95,0.01299008769536152,0.012340583310593442
2023-08-23,13619.257148745093,1.0,0.95,-0.0168657376888494,-0.01602245080440693
2023-08-24,13714.101843919185,1.0,0.95,0.00733054087645928,0.006964013832636316
2023-08-25,13802.899102768786,1.0,0.95,0.006815670457522316,0.0064748869346462
2023-08-28,14031.175045172373,1.0,0.95,0.017408695368916094,0.016538260600470287
2023-08-29,14093.850488588918,1.0,0.95,0.004701969061919886,0.004466870608823892
2023-08-30,14098.15374148529,1.0,0.95,0.00032139832152933156,0.00030532840545286497
2023-08-31,14107.47303068598,1.0,0.95,0.0006958200545879033,0.0006610290518585081
2023-09-01,14079.5355420979,1.0,0.95,-0.0020845606197743114,-0.001980332588785596
2023-09-05,14079.5355420979,0.0,0.0,-0.007556638893878719,-0.0
2023-09-06,14079.5355420979,0.0,0.0,-0.004702760489033154,-0.0
2023-09-07,14079.5355420979,0.0,0.0,0.001462783517355781,0.0
2023-09-08,14079.5355420979,0.0,0.0,0.00865893886810345,0.0
2023-09-11,14079.5355420979,0.0,0.0,-0.007726643043198722,-0.0
