ticker,trades,win_rate,avg_pnl,median_pnl,total_pnl,long_trades,short_trades
NVDA,51,0.7451,144.062,95.09,7347.16,51,0
MSFT,149,0.6242,26.2125,14.88,3905.66,149,0
AMD,58,0.6034,32.1012,52.06,1861.87,58,0
AMZN,9,0.4444,114.1944,-10.3,1027.75,9,0
META,19,0.4737,43.12,-2.63,819.28,19,0
GOOGL,16,0.5,48.2719,10.19,772.35,16,0
MU,28,0.5,0.1746,20.56,4.89,28,0
