date,equity,strategy_ret,bull_fraction,regime,gross_exposure,cash_weight,realized_vol,spy_trend_ok,qqq_trend_ok,turnover,cost,weight_bil,weight_gld,weight_ief,weight_qqq,weight_spy
2015-03-27,9952.952623232655,-0.0018495224810637422,0.0,risk_off,1.0,0.0,0.14326272775626017,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-03-30,9962.971514453984,0.0010066250288323809,0.0,risk_off,1.0,0.0,0.14579807122772465,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-03-31,10002.895821377295,0.004007269002565273,0.0,risk_off,1.0,0.0,0.14921128387883584,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-01,9989.85273838301,-0.0013039307043877179,0.0,risk_off,1.0,0.0,0.14958679800322736,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-02,10012.69768969195,0.0022868156225330227,1.0,risk_off,1.0,0.0,0.14932943318868075,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-06,10009.234428409769,-0.00034588693172534765,1.0,risk_off,1.0,0.0,0.1483399268915788,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-07,9997.733333686245,-0.0011490483918410177,0.0,risk_off,1.0,0.0,0.1478381567659291,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-08,9972.066123167164,-0.002567302973824853,0.0,risk_off,1.0,0.0,0.1348192279133321,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-09,10002.74175043304,0.0030761556218135634,1.0,risk_on,1.118793,0.0,0.13407300751202847,True,True,2.118793,0.0021187930000000003,0.0,0.0,0.0,0.671276,0.447517
2015-04-10,9965.670642016066,-0.0037060947230162303,1.0,risk_on,1.118793,0.0,0.13304304691203922,True,True,0.0,0.0,0.0,0.0,0.0,0.671276,0.447517
2015-04-13,9954.904971172395,-0.0010802756011505646,1.0,risk_on,1.118793,0.0,0.13220757937556482,True,True,0.0,0.0,0.0,0.0,0.0,0.671276,0.447517
2015-04-14,10016.671424879136,0.006204625145654971,0.0,risk_on,1.118793,0.0,0.12528637273225443,True,True,0.0,0.0,0.0,0.0,0.0,0.671276,0.447517
2015-04-15,10006.040152343776,-0.001061357818821462,1.0,risk_on,1.118793,0.0,0.12697216480690196,True,True,0.0,0.0,0.0,0.0,0.0,0.671276,0.447517
2015-04-16,9833.649037073512,-0.017228705126661355,0.0,risk_on,1.226318,0.0,0.12231734355165966,True,True,0.10752499999999998,0.00010752499999999998,0.0,0.0,0.0,0.735791,0.490527
2015-04-17,9794.212973732145,-0.0040103183663247,0.0,risk_off,1.0,0.0,0.13410132111831918,False,False,2.226318,0.002226318,0.5,0.15,0.35,0.0,0.0
2015-04-20,9796.488741234658,0.00023235838434552123,0.0,risk_off,1.0,0.0,0.143344842594284,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-21,9755.776214853873,-0.004155828425486779,0.0,risk_off,1.0,0.0,0.14415050311740277,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-22,9776.888107818026,0.002164040307936499,0.9041095890410958,risk_off,1.0,0.0,0.14480252860856527,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-23,9768.305013534344,-0.0008778963397175765,1.0,risk_off,1.0,0.0,0.11608531867724636,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-24,9793.575746171684,0.0025870130593104723,0.15753424657534246,risk_off,1.0,0.0,0.1216731107096068,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-27,9790.510951120992,-0.0003129393318768382,0.0,risk_off,1.0,0.0,0.12284871294078746,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-28,9767.464762396046,-0.0023539311523170627,0.0,risk_off,1.0,0.0,0.11864211042899016,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-29,9740.636559686143,-0.00274669050388483,0.0,risk_off,1.0,0.0,0.11366716860985017,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-04-30,9715.908798350114,-0.0025386186194822583,0.0,risk_off,1.0,0.0,0.12752482585705865,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-01,9718.443369490626,0.0002608681486329454,1.0,risk_on,1.116557,0.0,0.13434161119646462,True,True,2.1165570000000002,0.0021165570000000002,0.0,0.0,0.0,0.669934,0.446623
2015-05-04,9562.637490852801,-0.016031978858563924,0.9726027397260274,risk_on,1.116557,0.0,0.13225693579494371,True,True,0.0,0.0,0.0,0.0,0.0,0.669934,0.446623
2015-05-05,9500.938522039058,-0.006452086976293215,0.0,risk_on,1.116557,0.0,0.14639831210325654,True,True,0.0,0.0,0.0,0.0,0.0,0.669934,0.446623
2015-05-06,9482.21042443926,-0.00197118395791682,0.0,risk_off,1.0,0.0,0.1462876449844543,False,False,2.1165570000000002,0.0021165570000000002,0.5,0.15,0.35,0.0,0.0
2015-05-07,9502.944955914889,0.00218667700330597,1.0,risk_off,1.0,0.0,0.1461302744563654,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-08,9463.676741429084,-0.004132215294098146,0.9178082191780822,risk_off,1.0,0.0,0.15211200429786847,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-11,9479.349661254642,0.0016561131845244212,1.0,risk_off,1.0,0.0,0.15254129768917163,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-12,9500.417280072323,0.002222475124405582,1.0,risk_off,1.0,0.0,0.15312147586185934,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-13,9518.412252933676,0.0018941244716796145,0.10273972602739725,risk_off,1.0,0.0,0.15168377249342305,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-14,9546.570090616122,0.0029582494363770582,0.17123287671232876,risk_off,1.0,0.0,0.16000230631343676,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-15,9523.907587291947,-0.002373889586423372,0.0,risk_off,1.0,0.0,0.1477548111563654,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-18,9489.315963427143,-0.0036320831074589995,0.0,risk_off,1.0,0.0,0.13966390776532334,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-19,9498.886231957867,0.001008530917044992,0.0,risk_off,1.0,0.0,0.13937891498285462,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-20,9514.940386998851,0.0016901092032213239,0.0,risk_off,1.0,0.0,0.1383333076834901,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-21,9506.318046483608,-0.0009061896517001733,0.0,risk_off,1.0,0.0,0.13884310758834686,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-22,9506.158985781816,-1.6732103955968605e-05,0.0,risk_off,1.0,0.0,0.1303409503508091,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-26,9504.039005426268,-0.00022301124552193686,0.0,risk_off,1.0,0.0,0.13639404059912547,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-05-27,9467.588765266468,-0.003835236801846937,1.0,risk_on,1.011452,0.0,0.148301624137341,True,True,2.011452,0.002011452,0.0,0.0,0.0,0.606871,0.404581
2015-05-28,9409.539519927577,-0.006131365311498728,1.0,risk_on,1.011452,0.0,0.14655958370503158,True,True,0.0,0.0,0.0,0.0,0.0,0.606871,0.404581
2015-05-29,9436.491467884907,0.002864321670603645,0.0,risk_on,1.011452,0.0,0.13577825772320368,True,True,0.0,0.0,0.0,0.0,0.0,0.606871,0.404581
2015-06-01,9409.6961990926,-0.0028395372245605607,0.1232876712328767,risk_on,1.1673200000000001,0.0,0.12849942670890777,True,True,0.15586799999999995,0.00015586799999999995,0.0,0.0,0.0,0.700392,0.466928
2015-06-02,9441.096986724595,0.003337067102657759,0.0,risk_on,1.1673200000000001,0.0,0.12914200579343826,True,True,0.0,0.0,0.0,0.0,0.0,0.700392,0.466928
2015-06-03,9353.549218014874,-0.009273050455135082,0.0,risk_on,1.1673200000000001,0.0,0.11320665461287131,True,True,0.0,0.0,0.0,0.0,0.0,0.700392,0.466928
2015-06-04,9302.156476658023,-0.005494464203798649,0.0,risk_off,1.0,0.0,0.11393266847733476,True,True,2.16732,0.0021673200000000004,0.5,0.15,0.35,0.0,0.0
2015-06-05,9309.917928999213,0.0008343712945129921,0.0,risk_off,1.0,0.0,0.11326998794052374,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-08,9302.421217589079,-0.0008052392585312539,0.0,risk_off,1.0,0.0,0.1111152204895944,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-09,9302.814704296628,4.229938618620084e-05,0.0,risk_off,1.0,0.0,0.11042705075622586,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-10,9323.176006848767,0.002188724939639419,0.0,risk_off,1.0,0.0,0.11932946341664251,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-11,9319.916686659388,-0.00034959333460880533,1.0,risk_off,1.0,0.0,0.11926814675082582,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-12,9244.267015566675,-0.008116990058612715,1.0,risk_on,1.25,0.0,0.1113982967096022,True,True,2.25,0.0022500000000000003,0.0,0.0,0.0,0.75,0.5
2015-06-15,9228.79361089983,-0.0016738379193060521,0.0,risk_off,1.0,0.0,0.1125756963322878,False,True,2.25,0.0022500000000000003,0.5,0.15,0.35,0.0,0.0
2015-06-16,9239.131676823728,0.0011201968924398399,1.0,risk_off,1.0,0.0,0.11326752509389554,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-17,9252.544854126614,0.0014517789952634584,0.0,risk_off,1.0,0.0,0.1138466604131149,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-18,9267.37884024295,0.0016032330942680971,0.910958904109589,risk_off,1.0,0.0,0.12560552128894764,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-19,9223.22317194322,-0.004764633998557061,0.0,risk_off,1.0,0.0,0.12556928878989815,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-22,9203.232140152626,-0.002167466992602657,0.0,risk_off,1.0,0.0,0.1283204340048141,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-06-23,9113.980584892688,-0.00969784896227321,1.0,risk_on,1.2439689999999999,0.0,0.12058177023071988,True,True,2.243969,0.0022439689999999997,0.0,0.0,0.0,0.746381,0.497588
2015-06-24,9086.616068302166,-0.003002476945790501,0.0,risk_on,1.2439689999999999,0.0,0.10786113628507778,True,True,0.0,0.0,0.0,0.0,0.0,0.746381,0.497588
2015-06-25,9040.744233345491,-0.005048285809796136,0.0,risk_on,1.2439689999999999,0.0,0.10780002073817663,True,True,0.0,0.0,0.0,0.0,0.0,0.746381,0.497588
2015-06-26,8787.08177851458,-0.028057696167901085,0.0,risk_on,1.2439689999999999,0.0,0.10830531690153444,True,True,0.0,0.0,0.0,0.0,0.0,0.746381,0.497588
2015-06-29,8750.735094320076,-0.004136377139834361,0.0,risk_off,1.0,0.0,0.13540758371956765,False,False,2.243969,0.0022439689999999997,0.5,0.15,0.35,0.0,0.0
2015-06-30,8730.171970243713,-0.0023498739082742468,0.0,risk_off,1.0,0.0,0.13645537564785457,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-01,8738.438535419766,0.0009468960295660189,0.0,risk_off,1.0,0.0,0.13957726412651156,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-02,8763.581455166233,0.002877278319754206,0.0,risk_off,1.0,0.0,0.13740290590592993,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-06,8755.517577060964,-0.0009201578311931636,0.0,risk_off,1.0,0.0,0.1373931697957841,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-07,8771.60954128744,0.0018379226681739524,0.0,risk_off,1.0,0.0,0.13297771559123148,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-08,8753.397737524243,-0.002076221436610359,0.0,risk_off,1.0,0.0,0.1467060501994967,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-09,8733.705008949242,-0.002249723954685767,0.0,risk_off,1.0,0.0,0.13645948699315813,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-10,8719.65078329191,-0.0016091939953238542,0.0,risk_off,1.0,0.0,0.14864533474196565,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-13,8749.351374094327,0.003406167464794289,1.0,risk_on,0.941707,0.05829300000000004,0.15928521151942202,True,True,1.941707,0.0019417070000000002,0.0,0.0,0.0,0.565024,0.376683
2015-07-14,8753.637715390985,0.0004899038926874017,0.3150684931506849,risk_on,0.941707,0.05829300000000004,0.15927590254395063,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-15,8849.99692918234,0.01100790516175161,1.0,risk_on,0.941707,0.05829300000000004,0.15844599500205983,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-16,8926.531772924423,0.008648007943337675,1.0,risk_on,0.941707,0.05829300000000004,0.16523021222981837,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-17,8945.587949489653,0.0021347794473806827,1.0,risk_on,0.941707,0.05829300000000004,0.16540601987168146,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-20,8929.170347110472,-0.0018352737094397952,1.0,risk_on,0.941707,0.05829300000000004,0.16376853662639992,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-21,8865.9992324717,-0.00707469027726789,1.0,risk_on,0.941707,0.05829300000000004,0.1626662873959803,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-22,8828.51558672275,-0.004227797089319184,1.0,risk_on,0.941707,0.05829300000000004,0.1689124058655859,True,True,0.0,0.0,0.0,0.0,0.0,0.565024,0.376683
2015-07-23,8828.210796992673,-3.452332694915054e-05,0.0,risk_off,1.0,0.0,0.16831710856519416,True,True,1.941707,0.0019417070000000002,0.5,0.15,0.35,0.0,0.0
2015-07-24,8831.30683578515,0.00035069833102888137,0.0,risk_off,1.0,0.0,0.17235966546266276,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-27,8824.59140459149,-0.0007604119433883337,1.0,risk_off,1.0,0.0,0.17336524457828642,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-28,8823.071397948472,-0.00017224668807082615,0.0,risk_off,1.0,0.0,0.15018406811382246,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-29,8815.252831094032,-0.0008861502419960087,0.0,risk_off,1.0,0.0,0.15021442216348935,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-30,8841.698656397104,0.0030000075788851554,0.0,risk_off,1.0,0.0,0.14899067043620026,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-07-31,8840.64309483501,-0.00011938447611885001,0.0,risk_off,1.0,0.0,0.14928984785458038,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-03,8826.386213389216,-0.0016126520766485465,0.0,risk_off,1.0,0.0,0.14961797030402882,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-04,8861.20876674635,0.00394527868090664,1.0,risk_on,0.998923,0.0010769999999999946,0.15016168196771995,True,True,1.998923,0.001998923,0.0,0.0,0.0,0.599354,0.399569
2015-08-05,8731.730589889485,-0.014611796230640644,0.9657534246575342,risk_on,1.123342,0.0,0.13353014946299804,True,True,0.12441899999999989,0.00012441899999999988,0.0,0.0,0.0,0.674005,0.449337
2015-08-06,8728.560339474949,-0.0003630724037920253,0.0,risk_off,1.0,0.0,0.14916886675167706,False,True,2.123342,0.0021233420000000003,0.5,0.15,0.35,0.0,0.0
2015-08-07,8730.272985199254,0.00019621170705078615,0.1643835616438356,risk_off,1.0,0.0,0.1411046671534102,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-10,8756.186777641076,0.0029682682873440444,0.06164383561643835,risk_off,1.0,0.0,0.13316361645029146,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-11,8773.453690234608,0.001971967139579955,0.04794520547945205,risk_off,1.0,0.0,0.13992402499026746,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-12,8754.523992101611,-0.0021576107655376098,0.0547945205479452,risk_off,1.0,0.0,0.14042178325836116,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-13,8750.271406187656,-0.000485758668065972,0.00684931506849315,risk_off,1.0,0.0,0.13031344150019866,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-14,8759.186993753226,0.001018892689347528,0.0,risk_off,1.0,0.0,0.11736755863586701,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-17,8755.005389646718,-0.0004773963736007302,0.0273972602739726,risk_off,1.0,0.0,0.12123116968052275,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-18,8792.360466683007,0.004266710912646998,0.17123287671232876,risk_off,1.0,0.0,0.12204062616882698,True,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-19,8822.707866554329,0.003451564569755472,0.1506849315068493,risk_off,1.0,0.0,0.11798353679309079,False,True,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-20,8843.359384085352,0.0023407232613141594,0.4383561643835616,risk_off,1.0,0.0,0.15110917213692684,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-21,8841.372840029773,-0.00022463681156669748,0.958904109589041,risk_off,1.0,0.0,0.20993608289061866,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-24,8808.002320315454,-0.0037743595161187134,1.0,risk_off,1.0,0.0,0.24290522413966906,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-25,8771.960858969382,-0.0040918996198428485,1.0,risk_off,1.0,0.0,0.2372725626137705,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-26,8770.00528009138,-0.00022293520336474362,1.0,risk_off,1.0,0.0,0.3096182549673877,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-27,8783.386663907255,0.0015258125153300715,0.684931506849315,risk_off,1.0,0.0,0.3253619372312615,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-28,8779.646810702618,-0.0004257871533773993,0.9931506849315068,risk_off,1.0,0.0,0.3254432811523051,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-08-31,8798.046897667236,0.0020957661921192305,1.0,risk_off,1.0,0.0,0.3272629334629833,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-01,8781.705268102103,-0.001857415600895018,1.0,risk_off,1.0,0.0,0.34200354878634204,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-02,8780.719508915625,-0.00011225145417474442,1.0,risk_off,1.0,0.0,0.3591211416565671,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-03,8784.993692577682,0.000486769183062552,1.0,risk_off,1.0,0.0,0.3561766067822135,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-04,8771.852187604944,-0.0014959037459346069,1.0,risk_off,1.0,0.0,0.35746392983897274,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-08,8755.995687409464,-0.001807657021157355,1.0,risk_off,1.0,0.0,0.3714847546842736,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-09,8751.224700525636,-0.0005448822788582496,0.8835616438356164,risk_off,1.0,0.0,0.37095782123653337,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-10,8757.538951199453,0.0007215276592587692,0.9041095890410958,risk_off,1.0,0.0,0.37351286359191327,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-11,8761.156094042552,0.00041303188752646043,0.9726027397260274,risk_off,1.0,0.0,0.3745451904041152,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-14,8732.091140200437,-0.003317479283570601,1.0,risk_off,1.0,0.0,0.3743327083987574,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-15,8748.665813545622,0.0018981333427542434,0.547945205479452,risk_off,1.0,0.0,0.3758162760600736,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-16,8787.583327636941,0.004448394180409065,0.9178082191780822,risk_off,1.0,0.0,0.37657038977098733,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-17,8811.722883784478,0.0027470073679549565,0.5547945205479452,risk_off,1.0,0.0,0.37612448439041835,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-18,8786.91033340517,-0.0028158568655134494,0.5068493150684932,risk_off,1.0,0.0,0.3664114582945541,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-21,8793.215301141227,0.0007175409213049987,0.273972602739726,risk_off,1.0,0.0,0.32885275793977775,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-22,8794.06610391831,9.675673208794922e-05,0.04794520547945205,risk_off,1.0,0.0,0.29986549618705327,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-23,8826.337713286892,0.0036697028413513965,0.9315068493150684,risk_off,1.0,0.0,0.2989257298771182,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
2015-09-24,8810.117970575111,-0.0018376526299650419,0.3356164383561644,risk_off,1.0,0.0,0.24226705034374066,False,False,0.0,0.0,0.5,0.15,0.35,0.0,0.0
