date,score_column,rank_ic,n_names
2016-03-23,p_up_raw,-0.130816,28
2016-03-24,confidence,-0.086481,28
2016-03-24,expected_return,0.525999,28
2016-03-24,p_up_raw,0.131363,28
2016-03-28,confidence,-0.129174,28
2016-03-28,expected_return,0.322386,28
2016-03-28,p_up_raw,-0.114395,28
2016-03-29,confidence,0.003284,28
2016-03-29,expected_return,0.211823,28
2016-03-29,p_up_raw,-0.133005,28
2016-03-30,confidence,-0.084291,28
2016-03-30,expected_return,-0.055282,28
2016-03-30,p_up_raw,-0.194855,28
2016-03-31,confidence,-0.296114,28
2016-03-31,expected_return,0.038862,28
2016-03-31,p_up_raw,-0.250684,28
2016-04-01,confidence,0.077723,28
2016-04-01,expected_return,0.296661,28
2016-04-01,p_up_raw,0.009305,28
2016-04-04,confidence,0.002189,28
2016-04-04,expected_return,0.376026,28
2016-04-04,p_up_raw,0.082102,28
2016-04-05,confidence,0.318008,28
2016-04-05,expected_return,0.246305,28
2016-04-05,p_up_raw,0.060755,28
2016-04-06,confidence,0.093596,28
2016-04-06,expected_return,0.119869,28
2016-04-06,p_up_raw,-0.08867,28
2016-04-07,confidence,-0.117132,28
2016-04-07,expected_return,-0.185003,28
2016-04-07,p_up_raw,-0.374384,28
2016-04-08,confidence,0.024631,28
