,equity,benchmark_spy_norm,benchmark_qqq_norm,benchmark_iwm_norm
2010-01-04,10000.0,1.0,1.0,1.0
2010-01-05,10000.0,1.0026470095764703,1.0,0.9965613444257323
2010-01-06,10000.0,1.0033530287520844,0.9939691249266355,0.9956236845488193
2010-01-07,10000.0,1.0075886939401026,0.9946151210430845,1.0029697513716043
2010-01-08,10000.0,1.01094181266532,1.0028010838495005,1.0084402013837352
2010-01-11,10000.0,1.0123534011508823,0.998708197125483,1.0043763154511807
2010-01-12,10000.0,1.0029119804535167,0.986213005644868,0.9934356382195394
2010-01-13,10000.0,1.0113827709907544,0.9984928019672064,1.0062520065260414
2010-01-14,10000.0,1.0141181341839514,0.999354193241932,1.010003314411556
2010-01-15,10000.0,1.00273545316633,0.9877213398279471,0.9953109579733654
2010-01-19,10000.0,1.0152652916312659,1.003662853840988,1.0135979248204123
2010-01-20,10000.0,1.004941504417366,0.9892290112566929,0.9989057169106357
2010-01-21,10000.0,0.9856173448046679,0.9799665460548459,0.9824945154026564
2010-01-22,10000.0,0.9636462655886325,0.9513147294404848,0.9648327789138964
2010-01-25,10000.0,0.9685875000865991,0.9545464142481578,0.9659268392106398
2010-01-26,10000.0,0.964528632105167,0.9554074268061216,0.9563923547375403
2010-01-27,10000.0,0.9691168120287601,0.9629479615712314,0.9665521438331337
2010-01-28,10000.0,0.9579985620493864,0.9381735418434208,0.9499843933769101
2010-01-29,10000.0,0.9475868710844255,0.921801521551398,0.9395123975553115
2010-02-01,10000.0,0.962322490880998,0.9319263248198753,0.9506094752067831
2010-02-02,10000.0,0.9739698728562663,0.9403281561805202,0.9610817680852095
2010-02-03,10000.0,0.9691168120287601,0.9454983027334923,0.9546733611393377
2010-02-04,10000.0,0.9392041642445149,0.9181396145023146,0.9227883209434644
2010-02-05,10000.0,0.9411457844573032,0.925894692312987,0.9263832284091486
2010-02-08,10000.0,0.9343511933901417,0.9192163062561264,0.9171616933041238
2010-02-09,10000.0,0.9460870189552698,0.9286953027665354,0.9298216611907953
2010-02-10,10000.0,0.9442340222786074,0.926756367625284,0.9320099303126961
2010-02-11,10000.0,0.9541163113282742,0.9407583784219308,0.9468583901138894
2010-02-12,10000.0,0.9533225683478657,0.9426975976007536,0.95373532994139
2010-02-16,10000.0,0.9683223492632865,0.954761525368863,0.9698346960443988
2010-02-17,10000.0,0.972910889079412,0.9601466883633499,0.9763986122396177
2010-02-18,10000.0,0.9786465863428522,0.9661786049078095,0.9843700579491034
2010-02-19,10000.0,0.9806761103067013,0.965748193308018,0.985620667194091
2010-02-22,10000.0,0.9808526375938881,0.9638095422043379,0.9885903443014883
2010-02-23,10000.0,0.9689402847415733,0.9513147294404848,0.9770237683336976
2010-02-24,10000.0,0.9778525734430442,0.9610087423924087,0.9853079406186371
2010-02-25,10000.0,0.9765287987354097,0.9607933472341321,0.985620667194091
2010-02-26,10000.0,0.9771467342136965,0.9642404272000816,0.9815567812615364
2010-03-01,10000.0,0.9872937242210104,0.9782431954302521,1.0043763154511807
2010-03-02,10000.0,0.9900295372798729,0.9812586329669344,1.0120347375283847
2010-03-03,10000.0,0.9909119037964074,0.9823358927958888,1.0178181369085906
2010-03-04,10000.0,0.9939118779741182,0.9855671042076095,1.0204753102331547
2010-03-05,10000.0,1.008118275801663,1.0004310743541247,1.041262530135487
2010-03-08,10000.0,1.0082944431963172,1.0023707669288997,1.0431385925313823
2010-03-09,10000.0,1.009971092532059,1.0079716091192346,1.04688982615269
2010-03-10,10000.0,1.0144713687045912,1.0161571932088889,1.055798560418054
2010-03-11,10000.0,1.0187064940538106,1.0200350634913917,1.058924415152661
2010-03-12,10000.0,1.018794847670537,1.0202501746120969,1.0584558080068251
2010-03-15,10000.0,1.0190596386013173,1.0176653380335872,1.054861049069555
2010-03-16,10000.0,1.0271771946179151,1.0241279502154093,1.0639260352263353
2010-03-17,10000.0,1.033266126401995,1.0269283713105768,1.0701783388092045
2010-03-18,10000.0,1.0327365445404348,1.0303752619181454,1.0668962321831812
2010-03-19,10000.0,1.027508565667206,1.0241428148483103,1.053610588352981
2010-03-22,10000.0,1.0330023251756792,1.03341635751544,1.0684589738899672
2010-03-23,10000.0,1.0402675657022056,1.0405325401489474,1.0820572700314146
2010-03-24,10000.0,1.0352172837668943,1.0355724867195866,1.0697100287201968
2010-03-25,10000.0,1.0335341563655678,1.0340628270278414,1.062972185752308
2010-03-26,10000.0,1.0329135216932872,1.035141601723843,1.0625017962655054
2010-03-29,10000.0,1.0394699538770729,1.0401016551532036,1.068299602901859
2010-03-30,10000.0,1.0401787622198135,1.0435517648532477,1.0715898043264396
2010-03-31,10000.0,1.0366345405598434,1.0385916167446965,1.062345470109882
2010-04-01,10000.0,1.0437227139603842,1.0385916167446965,1.0722168170256932
