,equity,benchmark_spy_norm
2022-05-25,61356.936541898925,2.210261942620316
2022-05-26,61485.473401697665,2.2544259233215467
2022-05-27,62019.20897081316,2.3097701454583026
2022-05-31,61928.476193638104,2.296809883874449
2022-06-01,61955.26893611626,2.2782322353164033
2022-06-02,62053.59310022256,2.321617872026543
2022-06-03,61881.44572433348,2.2835165075656687
2022-06-06,61837.89214830328,2.2904692235718223
2022-06-07,61837.89214830328,2.3124395478393645
2022-06-08,61837.89214830328,2.2872986243456097
2022-06-09,61837.89214830328,2.232900290170371
2022-06-10,61837.89214830328,2.168155846746418
2022-06-13,61837.89214830328,2.085834892771859
2022-06-14,61837.89214830328,2.0795491237486226
2022-06-15,61837.89214830328,2.109195796117285
2022-06-16,61837.89214830328,2.039389874460415
2022-06-17,61837.89214830328,2.043786378926341
2022-06-21,61837.89214830328,2.095236010975386
2022-06-22,61837.89214830328,2.09143757031824
2022-06-23,61837.89214830328,2.111938745637399
2022-06-24,61837.89214830328,2.179085669142634
2022-06-27,61837.89214830328,2.1707617474513228
2022-06-28,61821.48749297903,2.126407620488152
2022-06-29,61886.66532934982,2.1246754956718408
2022-06-30,61816.76415221292,2.107414161519563
2022-07-01,61929.365938038776,2.129703249850753
2022-07-05,62061.42830359583,2.133725202057311
2022-07-06,62197.12079538994,2.1409313866182953
2022-07-07,62280.10718021148,2.1729968629454444
2022-07-08,62252.216613412456,2.171209308699945
2022-07-11,62183.079402423355,2.146406343279298
2022-07-12,62145.41831368342,2.127412704927443
2022-07-13,62137.80123758825,2.116240356355621
2022-07-14,62165.308181511544,2.1111012051685343
2022-07-15,62160.67562946309,2.151433738691679
2022-07-18,61956.95140527051,2.1336695932448566
2022-07-19,62392.44899153379,2.1913196078825314
2022-07-20,62604.669476255316,2.205285133288942
2022-07-21,62711.14953170065,2.2277419449738245
2022-07-22,62298.906434966666,2.2070730463009736
2022-07-25,62060.6856317646,2.209754108594324
2022-07-26,60975.47957258132,2.1836107914102683
2022-07-27,63313.8180077008,2.2403109716545737
2022-07-28,64608.949073512646,2.2684095664378217
2022-07-29,65507.41807987922,2.3014801272042615
2022-08-01,65056.11984674271,2.2946655363129134
2022-08-02,64386.997942392205,2.2795266649637216
2022-08-03,65711.62372708137,2.315223217360856
2022-08-04,66037.18775689838,2.3136586365149707
