core_preset,regime_mode,regime_ma_window,regime_high_vol,high_vol_mode,regime_counts,core_spy_weight,core_qqq_weight,score_source,shape,weighting,exit_rank_floor,adaptive_exit_mode,max_per_sector,earnings_blackout_days,core_gross,overlay_gross,cost_stress,holding_days,score_blend,early_rebalance,drawdown_circuit_breaker,vol_target,max_gross_exposure,max_single_name_weight,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,alpha_vs_spy_pct,alpha_vs_qqq_pct,alpha_vs_blend_pct,nw_tstat_vs_blend,turnover_pct,estimated_cost_pct,avg_gross_exposure,avg_overlay_positions,max_single_name_weight_realized,avg_effective_overlay_names,max_sector_overlay_weight,top_ticker_overlay_contributor,top_ticker_overlay_contribution_share,holdout_alpha_vs_qqq_pct,holdout_alpha_vs_blend_pct,subperiod_stability_pass,year_alpha_concentration_pass,single_name_weight_cap_pass,top_ticker_contribution_pass,holdout_2023_2026_vs_qqq_pass,holdout_2023_2026_vs_blend_pass,paper_ready,stress_cost_levels,stress_has_required_costs,stress_all_gates_pass,stress_min_alpha_vs_spy_pct,stress_min_alpha_vs_qqq_pct,stress_min_alpha_vs_blend_pct,stress_min_holdout_alpha_vs_qqq_pct,stress_min_holdout_alpha_vs_blend_pct,robust_cost_stress_pass,robustness_score,drawdown_penalty,turnover_penalty,instability_penalty,row_gate_pass_before_cost_stress
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,3.0,10,True,True,0.0,0.0,1.25,0.25,1471.06,11.83,1.046,-25.98,701.42,-194.18,343.18,0.82,6062.36,18.1871,0.793,5.0,0.1384,4.239,0.1764,NVDA,0.169,-3.37,29.86,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,522.35,-373.25,164.11,-9.25,23.99,False,0.4537,0.0392,0.0531,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,3.0,20,True,True,0.0,0.0,1.25,0.25,2310.74,9.82,0.872,-29.0,1568.8,763.02,1246.48,2.923,10196.53,30.5896,1.039,14.93,0.2209,11.276,0.2556,NVDA,0.098,5.07,32.72,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1125.69,319.92,803.38,-3.43,24.23,False,0.4522,0.16,0.2598,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,10,False,False,0.0,0.0,1.25,0.25,2302.15,21.52,1.222,-30.41,1539.4,677.34,1194.57,3.152,11144.41,33.4332,1.046,10.0,0.231,7.302,0.231,TSLA,0.078,-14.26,15.86,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1061.86,199.8,717.03,-23.84,6.28,False,0.4484,0.2164,0.3072,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top5,sticky_score,0.8,fixed,1,5,0.55,0.25,3.0,10,False,False,0.0,0.0,1.25,0.25,1265.97,17.39,1.196,-23.71,503.22,-358.85,158.39,0.317,5103.65,15.3109,0.796,5.0,0.144,3.909,0.144,TSLA,0.116,-39.21,-9.09,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,371.2,-490.86,26.38,-43.08,-12.96,False,0.4408,0.0,0.0052,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.5,3.0,10,False,False,0.0,0.0,1.25,0.25,2375.85,21.75,1.205,-31.01,1613.1,751.04,1268.28,3.049,10507.42,31.5223,1.046,11.0,0.2326,8.502,0.2326,TSLA,0.099,-8.58,21.54,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1146.43,284.37,801.61,-17.89,12.23,False,0.4392,0.2404,0.2754,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,regime_adaptive,top5,sticky_score,0.8,fixed,1,5,0.55,0.25,2.0,20,False,False,0.0,0.0,1.25,0.25,1231.04,17.16,1.186,-18.67,495.57,-285.76,183.04,0.487,3422.17,6.8443,0.795,4.98,0.144,3.924,0.144,NVDA,0.11,-38.75,-13.47,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,367.12,-414.21,54.59,-42.45,-17.17,False,0.436,0.0,0.0,0.75,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,2,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,3527.86,15.69,1.112,-33.99,2758.23,1862.62,2399.98,4.213,11562.55,23.1251,1.043,15.0,0.2212,11.578,0.2396,NVDA,0.106,25.79,59.02,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1697.34,801.73,1339.1,8.91,42.14,False,0.4243,0.3596,0.3281,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,regime_adaptive,top5,sticky_score,0.8,fixed,1,5,0.55,0.25,3.0,20,False,False,0.0,0.0,1.25,0.25,1186.78,16.91,1.171,-18.81,451.31,-330.02,138.78,0.314,3422.17,10.2665,0.795,4.98,0.144,3.924,0.144,NVDA,0.11,-39.99,-14.71,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,367.12,-414.21,54.59,-42.45,-17.17,False,0.421,0.0,0.0,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,10,False,False,0.0,0.0,1.25,0.25,2040.13,20.66,1.198,-30.33,1277.38,415.32,932.56,2.785,11317.95,33.9539,1.046,11.0,0.2465,8.219,0.2465,TSLA,0.068,-16.15,13.97,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,846.04,-16.03,501.21,-25.89,4.23,False,0.4189,0.2132,0.3159,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top10,sticky_score,0.8,fixed,1,5,0.55,0.5,5.0,20,False,False,0.0,0.0,1.25,0.25,1555.93,18.73,1.071,-27.34,820.45,39.13,507.92,1.797,11411.87,57.0593,1.044,9.95,0.2399,6.671,0.2399,TSLA,0.118,2.85,28.13,False,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,820.45,39.13,507.92,2.85,28.13,False,0.4068,0.0936,0.3206,0.25,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,5.0,10,True,True,0.0,0.0,1.25,0.25,1291.99,11.28,1.001,-26.16,522.35,-373.25,164.11,0.261,6062.36,30.3118,0.793,5.0,0.1384,4.239,0.1764,NVDA,0.169,-9.25,23.99,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,522.35,-373.25,164.11,-9.25,23.99,False,0.4015,0.0464,0.0531,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,2839.47,14.7,1.09,-33.01,2069.84,1174.23,1711.59,3.839,12403.7,24.8074,1.043,15.0,0.2216,11.354,0.236,NVDA,0.088,11.1,44.33,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1158.58,262.97,800.34,-6.25,26.98,False,0.3994,0.3204,0.3702,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top5,sticky_score,0.8,fixed,1,5,0.55,0.25,5.0,10,False,False,0.0,0.0,1.25,0.25,1133.95,16.66,1.152,-23.8,371.2,-490.86,26.38,-0.126,5103.65,25.5182,0.796,5.0,0.144,3.909,0.144,TSLA,0.116,-43.08,-12.96,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,371.2,-490.86,26.38,-43.08,-12.96,False,0.3968,0.0,0.0052,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top10,sticky_score,0.8,fixed,1,5,0.55,0.5,5.0,10,False,False,0.0,0.0,1.25,0.25,2179.55,21.13,1.16,-31.17,1416.8,554.74,1071.98,2.524,10379.67,51.8984,1.046,10.0,0.234,7.516,0.234,TSLA,0.108,-15.85,14.27,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1416.8,554.74,1071.98,-15.85,14.27,False,0.3942,0.2468,0.269,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,regime_adaptive,top5,sticky_score,0.8,fixed,1,5,0.55,0.25,5.0,20,False,False,0.0,0.0,1.25,0.25,1102.59,16.43,1.142,-19.1,367.12,-414.21,54.59,-0.03,3422.17,17.1109,0.795,4.98,0.144,3.924,0.144,NVDA,0.11,-42.45,-17.17,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,367.12,-414.21,54.59,-42.45,-17.17,False,0.392,0.0,0.0,0.75,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,2,5,0.55,0.5,3.0,10,True,True,0.0,0.0,1.25,0.25,3132.9,15.15,1.078,-34.08,2363.26,1467.66,2005.02,3.742,11562.55,34.6876,1.043,15.0,0.2212,11.578,0.2396,NVDA,0.106,20.05,53.28,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1697.34,801.73,1339.1,8.91,42.14,False,0.3867,0.3632,0.3281,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_score,0.8,fixed,1,5,0.55,0.25,2.0,20,False,False,0.0,0.0,1.25,0.25,953.79,15.49,1.153,-20.17,218.32,-563.0,-94.21,-1.034,5661.31,11.3226,0.795,10.95,0.1122,7.514,0.1122,TSLA,0.12,-37.81,-12.52,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,55.31,-726.02,-257.22,-42.26,-16.98,False,0.3699,0.0,0.0331,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,5.0,10,False,False,0.0,0.0,1.25,0.25,1824.61,19.88,1.142,-30.57,1061.86,199.8,717.03,2.132,11144.41,55.7221,1.046,10.0,0.231,7.302,0.231,TSLA,0.078,-23.84,6.28,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1061.86,199.8,717.03,-23.84,6.28,False,0.362,0.2228,0.3072,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.5,5.0,10,False,False,0.0,0.0,1.25,0.25,1909.18,20.2,1.132,-31.16,1146.43,284.37,801.61,2.175,10507.42,52.5371,1.046,11.0,0.2326,8.502,0.2326,TSLA,0.099,-17.89,12.23,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1146.43,284.37,801.61,-17.89,12.23,False,0.3602,0.2464,0.2754,0.25,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,3.0,10,True,True,0.0,0.0,1.25,0.25,2497.58,14.13,1.053,-33.1,1727.95,832.34,1369.7,3.267,12403.7,37.2111,1.043,15.0,0.2216,11.354,0.236,NVDA,0.088,5.19,38.42,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1158.58,262.97,800.34,-6.25,26.98,False,0.3588,0.324,0.3702,0.0,True
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,2.0,20,True,True,0.0,0.0,1.25,0.25,1394.95,8.29,0.859,-24.13,653.0,-152.77,330.69,0.957,5052.06,10.1041,0.79,4.98,0.1384,4.234,0.1745,NVDA,0.188,-8.08,19.58,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,443.39,-362.39,121.08,-14.53,13.13,False,0.3564,0.0,0.0026,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_score,0.8,fixed,1,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,3673.47,15.87,1.1,-34.89,2903.84,2008.23,2545.59,3.873,11970.4,23.9408,1.043,10.0,0.2294,7.712,0.2294,TSLA,0.145,32.25,65.49,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1769.06,873.46,1410.82,13.98,47.22,False,0.3559,0.3956,0.3485,0.0,True
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,3459.04,15.6,1.095,-34.86,2689.41,1793.8,2331.17,3.883,12040.4,24.0808,1.043,11.0,0.2274,8.697,0.2274,TSLA,0.138,31.99,65.22,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1614.2,718.59,1255.96,13.28,46.52,False,0.3486,0.3944,0.352,0.0,True
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,3.0,20,True,True,0.0,0.0,1.25,0.25,1321.55,8.13,0.844,-24.43,579.6,-226.17,257.29,0.69,5052.06,15.1562,0.79,4.98,0.1384,4.234,0.1745,NVDA,0.188,-10.25,17.41,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,443.39,-362.39,121.08,-14.53,13.13,False,0.3414,0.0,0.0026,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top5,sticky_score,0.8,fixed,2,5,0.55,0.25,5.0,20,True,True,0.0,0.0,1.25,0.25,1397.26,8.29,0.843,-25.23,655.31,-150.46,333.0,0.893,4893.37,24.4669,0.79,4.98,0.1302,4.248,0.1574,NVDA,0.181,-2.65,25.0,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,655.31,-150.46,333.0,-2.65,25.0,False,0.3338,0.0092,0.0,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,2914.71,14.82,1.082,-33.6,2145.07,1249.46,1786.83,3.511,13108.22,26.2164,1.043,10.0,0.2352,7.554,0.2352,TSLA,0.112,13.58,46.81,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1168.03,272.42,809.79,-5.06,28.17,False,0.3326,0.344,0.4054,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,5.0,10,False,False,0.0,0.0,1.25,0.25,1608.79,19.01,1.116,-30.49,846.04,-16.03,501.21,1.694,11317.95,56.5898,1.046,11.0,0.2465,8.219,0.2465,TSLA,0.068,-25.89,4.23,True,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,846.04,-16.03,501.21,-25.89,4.23,False,0.3305,0.2196,0.3159,0.25,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,3754.52,15.97,1.126,-34.66,2984.89,2089.28,2626.65,4.105,13307.92,26.6158,1.043,10.0,0.2487,7.73,0.2796,NVDA,0.118,38.77,72.0,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1718.46,822.85,1360.22,17.24,50.47,False,0.3242,0.3864,0.4154,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,2.0,20,False,False,0.0,0.0,1.25,0.25,1734.48,19.48,1.159,-25.23,999.01,217.69,686.48,2.678,11550.62,23.1012,1.044,10.95,0.2336,7.142,0.2336,TSLA,0.091,-3.95,21.33,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,467.35,-313.98,154.82,-14.37,10.92,False,0.3223,0.0092,0.3275,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,2.0,10,True,True,0.0,0.0,1.25,0.25,2691.35,14.46,1.073,-33.54,1921.72,1026.11,1563.48,3.387,13271.67,26.5433,1.043,11.0,0.2375,8.475,0.2375,TSLA,0.104,10.02,43.25,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1008.0,112.39,649.75,-9.01,24.22,False,0.3178,0.3416,0.4136,0.0,True
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,2.0,20,True,True,0.0,0.0,1.25,0.25,3298.51,10.94,0.91,-32.36,2556.56,1750.79,2234.25,3.536,10967.78,21.9356,1.039,9.95,0.236,7.625,0.2796,NVDA,0.121,23.88,51.54,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1606.17,800.39,1283.86,8.25,35.91,False,0.3172,0.2944,0.2984,0.0,True
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.5,3.0,10,True,True,0.0,0.0,1.25,0.25,3057.06,15.04,1.061,-34.94,2287.42,1391.81,1929.18,3.434,12040.4,36.1212,1.043,11.0,0.2274,8.697,0.2274,TSLA,0.138,25.62,58.85,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1614.2,718.59,1255.96,13.28,46.52,False,0.3114,0.3976,0.352,0.0,True
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,5.0,20,True,True,0.0,0.0,1.25,0.25,1185.33,7.81,0.813,-25.03,443.39,-362.39,121.08,0.163,5052.06,25.2603,0.79,4.98,0.1384,4.234,0.1745,NVDA,0.188,-14.53,13.13,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,443.39,-362.39,121.08,-14.53,13.13,False,0.3092,0.0012,0.0026,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,10,True,True,0.0,0.0,1.25,0.25,2545.83,14.22,1.043,-33.68,1776.2,880.59,1417.95,2.988,13108.22,39.3247,1.043,10.0,0.2352,7.554,0.2352,TSLA,0.112,7.22,40.45,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1168.03,272.42,809.79,-5.06,28.17,False,0.2904,0.3472,0.4054,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_score,0.8,fixed,2,5,0.55,0.5,2.0,20,False,False,0.0,0.0,1.25,0.25,1970.21,20.36,1.156,-26.97,1234.74,453.42,922.21,3.312,10779.09,21.5582,1.044,14.93,0.2085,10.156,0.2449,TSLA,0.086,-5.71,19.57,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,668.82,-112.5,356.29,-15.29,9.99,False,0.2882,0.0788,0.289,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,10,True,True,0.0,0.0,1.25,0.25,2345.87,13.85,1.033,-33.62,1576.24,680.63,1218.0,2.826,13271.67,39.815,1.043,11.0,0.2375,8.475,0.2375,TSLA,0.104,3.52,36.76,True,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,1008.0,112.39,649.75,-9.01,24.22,False,0.2746,0.3448,0.4136,0.0,True
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,2.0,20,False,False,0.0,0.0,1.25,0.25,1712.03,19.39,1.145,-25.94,976.56,195.23,664.03,2.494,11668.26,23.3365,1.044,9.95,0.25,6.407,0.25,TSLA,0.075,-0.69,24.59,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,447.13,-334.2,134.6,-11.3,13.98,False,0.274,0.0376,0.3334,0.5,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,20,False,False,0.0,0.0,1.25,0.25,1536.83,18.65,1.117,-25.8,801.36,20.03,488.83,2.026,11550.62,34.6519,1.044,10.95,0.2336,7.142,0.2336,TSLA,0.091,-7.47,17.81,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,467.35,-313.98,154.82,-14.37,10.92,False,0.2575,0.032,0.3275,0.5,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,regime_adaptive,top10,sticky_score,0.8,fixed,2,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,1297.54,17.55,1.252,-23.38,534.79,-327.27,189.97,0.408,5192.3,10.3846,0.796,10.0,0.1171,7.644,0.1366,NVDA,0.105,-34.77,-4.65,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,334.0,-528.06,-10.82,-40.87,-10.75,False,0.2424,0.0,0.0096,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,2.0,20,False,False,0.0,0.0,1.25,0.25,1579.99,18.84,1.12,-26.92,844.52,63.2,531.99,2.294,11044.68,22.0894,1.044,14.93,0.2054,9.722,0.2374,TSLA,0.05,-13.45,11.84,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,375.41,-405.92,62.88,-23.07,2.21,False,0.241,0.0768,0.3022,0.5,False
