ticker,trades,win_rate,avg_pnl,median_pnl,total_pnl,long_trades,short_trades
AMZN,7,1.0,121.3857,125.19,849.7,7,0
BTC-USD,18,0.6667,46.1506,116.705,830.71,18,0
UNH,1,1.0,125.06,125.06,125.06,1,0
NVDA,21,0.3333,-54.93,-114.08,-1153.53,21,0
