date,equity,bull_fraction,invested,day_ret,strategy_ret
2022-02-08,15098.302437308434,0.1292517006802721,0.0,0.01725803710708971,0.0
2022-02-09,14912.917877927199,0.564625850340136,0.6191156462585033,-0.01983232628382412,-0.012278503504019272
2022-02-10,14648.71999009038,0.7006802721088435,0.722517006802721,-0.024519896963508557,-0.017716042561185332
2022-02-11,14633.648109338039,0.673469387755102,0.7018367346938775,-0.001465992255409132,-0.0010288872176228581
2022-02-14,14901.975235123353,0.9795918367346939,0.9344897959183673,0.019621735073267567,0.01833631120418208
2022-02-15,14909.007434039268,0.8367346938775511,0.8259183673469387,0.0005713604635483982,0.0004718971012204831
2022-02-16,14597.066653531005,0.8639455782312925,0.8465986394557822,-0.024714160170473856,-0.02092297437561545
2022-02-17,14497.138002064072,0.8163265306122449,0.8104081632653061,-0.00844735271895376,-0.006845803601421506
2022-02-18,14371.15408231882,0.8435374149659864,0.8310884353741497,-0.010456482241860599,-0.008690261465905506
2022-02-22,14085.961788682818,1.0,0.95,-0.020889234965689528,-0.019844773217405052
2022-02-23,14386.664490123132,1.0,0.95,0.022471249330320252,0.021347686863804238
2022-02-24,14652.373918754296,1.0,0.95,0.019441207904253587,0.01846914750904091
2022-02-25,14648.03305939774,0.8843537414965986,0.8621088435374149,-0.0003436415124522972,-0.0002962563868916981
2022-02-28,14441.42280733414,0.9659863945578231,0.9241496598639455,-0.015262660644742599,-0.014104982643457699
2022-03-01,14684.933462844612,1.0,0.95,0.017749428793838718,0.01686195735414678
2022-03-02,14583.3670060498,0.7959183673469388,0.7948979591836735,-0.00870095529007695,-0.006916371603030555
2022-03-03,14463.682155094688,0.7619047619047619,0.769047619047619,-0.010671565785220128,-0.008206942258633573
2022-03-04,14100.418778182819,0.7687074829931972,0.7742176870748299,-0.03243991128104369,-0.025115553080922327
2022-03-07,14014.57579719588,1.0,0.95,-0.0064083935405978565,-0.006087973863567964
2022-03-08,14420.458357763337,1.0,0.95,0.030485746181686712,0.028961458872602375
2022-03-09,14329.422948641924,0.9115646258503401,0.8827891156462584,-0.007151124081052762,-0.00631293450338923
2022-03-10,14138.597012385086,0.8503401360544217,0.8362585034013604,-0.01592458610523322,-0.01331707054364843
2022-03-11,13976.52097954847,1.0,0.95,-0.012066710028221638,-0.011463374526810555
2022-03-14,14318.300906459237,1.0,0.95,0.025740908244837123,0.024453862832595267
2022-03-15,14580.244545778794,0.6054421768707483,0.6501360544217687,0.028139224264741004,0.01829432423796801
2022-03-16,14741.054143834152,0.9251700680272109,0.8931292517006802,0.012349029970226199,0.0110292798965374
2022-03-17,14919.61739311789,0.8299319727891157,0.8207482993197279,0.014758884948449902,0.012113329721295788
2022-03-18,14906.532803214854,0.6462585034013606,0.681156462585034,-0.001287524637117321,-0.000877005727309914
2022-03-21,15100.076230023387,0.8979591836734694,0.8724489795918368,0.014882015313012163,0.01298379907410755
2022-03-22,14956.212815001036,0.6802721088435374,0.7070068027210884,-0.013475585163217296,-0.009527330381041997
2022-03-23,14956.212815001036,0.19047619047619047,0.0,0.017935302948668852,0.0
2022-03-24,14990.093156093382,0.8979591836734694,0.8724489795918368,0.0025964866784302654,0.002265302153120283
2022-03-25,15083.896095798218,0.5374149659863946,0.5984353741496597,0.010456705094915853,0.006257662225848622
2022-03-28,15219.73024215399,0.5782312925170068,0.6294557823129251,0.014306394554438339,0.009005242776341356
2022-03-29,15219.73024215399,0.3401360544217687,0.0,-0.008123081715400016,-0.0
2022-03-30,15048.02449800841,0.7959183673469388,0.7948979591836735,-0.014192747849346187,-0.011281786300653756
2022-03-31,15048.02449800841,0.4897959183673469,0.0,0.0009391383171637455,0.0
2022-04-01,15048.02449800841,0.48299319727891155,0.0,0.013375464402776684,0.0
2022-04-04,14880.58382347092,0.6394557823129252,0.6759863945578232,-0.016460518843184047,-0.011127086785355095
2022-04-05,14726.096645896892,0.6802721088435374,0.7070068027210884,-0.01468415214619916,-0.010381795459554276
2022-04-06,14761.42588092516,0.54421768707483,0.6036054421768707,0.003974600114874827,0.002399090259815261
2022-04-07,14692.915334654104,0.5986394557823129,0.6449659863945578,-0.0071960191157270925,-0.004641187567089018
2022-04-08,14692.915334654104,0.2585034013605442,0.0,-0.019718483043502856,-0.0
2022-04-11,14692.915334654104,0.0,0.0,-0.003912698852203622,-0.0
2022-04-12,14692.915334654104,0.07482993197278912,0.0,0.015002791290229033,0.0
2022-04-13,14532.912970514915,0.6122448979591837,0.6553061224489796,-0.01661782564776828,-0.010889762888772234
2022-04-14,14532.912970514915,0.3401360544217687,0.0,0.0005542539016094139,0.0
2022-04-18,14707.495432109426,0.5986394557823129,0.6449659863945578,0.018625636718878846,0.01201290215861839
2022-04-19,14646.027633802038,0.6258503401360545,0.6656462585034013,-0.006278637941676402,-0.004179351854374394
2022-04-20,14441.29948220011,0.8163265306122449,0.8104081632653061,-0.017248602313761928,-0.013978408119989513
2022-04-21,14194.419223981098,0.5850340136054422,0.634625850340136,-0.026937812779261373,-0.01709543234134213
2022-04-22,14310.613941829131,1.0,0.95,0.008616782933047195,0.008185943786394834
2022-04-25,13869.123429484864,1.0,0.95,-0.03247427797216018,-0.030850564073552172
2022-04-26,13885.034771751556,1.0,0.95,0.001207630851258523,0.0011472493086955968
2022-04-27,14272.34402396245,1.0,0.95,0.029362112259532225,0.027894006646555614
2022-04-28,13727.649784859375,1.0,0.95,-0.0401729635992492,-0.038164315419286735
2022-04-29,13861.846643928251,1.0,0.95,0.010290170121272002,0.009775661615208401
2022-05-02,13903.68947287354,1.0,0.95,0.003177432576748096,0.003018560947910691
2022-05-03,14323.675612637415,1.0,0.95,0.03179664464588248,0.030206812413588354
2022-05-04,13820.777995940447,0.8639455782312925,0.8465986394557822,-0.04147128900291297,-0.03510953684634366
2022-05-05,13738.355915274244,0.6870748299319728,0.7121768707482993,-0.008373812218781774,-0.0059636353822058764
2022-05-06,13283.368100708334,1.0,0.95,-0.03486112491203177,-0.03311806866643018
2022-05-09,13362.18698995283,1.0,0.95,0.006245949913251759,0.005933652417589171
2022-05-10,13090.597195120223,1.0,0.95,-0.021395000292661545,-0.020325250278028468
2022-05-11,13071.470303117318,0.9727891156462585,0.9293197278911565,-0.0015722434333431236,-0.0014611168396530892
