ticker,trades,win_rate,avg_pnl,median_pnl,total_pnl,long_trades,short_trades
AMD,298,0.4262,14.8589,-46.585,4427.95,298,0
MU,293,0.4096,11.9529,-42.36,3502.19,293,0
META,314,0.449,8.6309,-24.185,2710.11,314,0
AMZN,369,0.4336,6.1512,-23.52,2269.81,369,0
LLY,306,0.4281,2.8083,-21.23,859.35,306,0
