date,score_column,rank_ic,n_names
2026-02-25,p_up_raw,-0.3,5
2026-02-26,confidence,0.8,5
2026-02-26,expected_return,-0.4,5
2026-02-26,p_up_raw,-0.8,5
2026-02-27,confidence,0.6,5
2026-02-27,expected_return,0.0,5
2026-02-27,p_up_raw,-0.6,5
2026-03-02,confidence,0.3,5
2026-03-02,expected_return,0.5,5
2026-03-02,p_up_raw,-0.3,5
2026-03-03,confidence,0.3,5
2026-03-03,expected_return,0.1,5
2026-03-03,p_up_raw,-0.5,5
2026-03-04,confidence,-0.9,5
2026-03-04,expected_return,0.0,5
2026-03-04,p_up_raw,0.1,5
2026-03-05,confidence,-0.9,5
2026-03-05,expected_return,0.2,5
2026-03-05,p_up_raw,0.9,5
2026-03-06,confidence,0.9,5
2026-03-06,expected_return,0.7,5
2026-03-06,p_up_raw,0.3,5
2026-03-09,confidence,0.3,5
2026-03-09,expected_return,-0.6,5
2026-03-09,p_up_raw,0.6,5
2026-03-10,confidence,-0.1,5
2026-03-10,expected_return,-0.9,5
2026-03-10,p_up_raw,-0.1,5
2026-03-11,confidence,0.2,5
2026-03-11,expected_return,0.1,5
2026-03-11,p_up_raw,0.2,5
2026-03-12,confidence,0.2,5
2026-03-12,expected_return,-0.4,5
2026-03-12,p_up_raw,0.2,5
2026-03-13,confidence,0.3,5
2026-03-13,expected_return,-0.2,5
2026-03-13,p_up_raw,0.3,5
2026-03-16,confidence,-0.4,5
2026-03-16,expected_return,-0.6,5
2026-03-16,p_up_raw,-0.4,5
2026-03-17,confidence,-0.7,5
2026-03-17,expected_return,0.8,5
2026-03-17,p_up_raw,-0.7,5
2026-03-18,confidence,-0.8,5
2026-03-18,expected_return,0.0,5
2026-03-18,p_up_raw,-0.8,5
2026-03-19,confidence,0.3,5
2026-03-19,expected_return,0.9,5
2026-03-19,p_up_raw,-0.2,5
2026-03-20,confidence,-0.7,5
2026-03-20,expected_return,0.5,5
2026-03-20,p_up_raw,-0.7,5
2026-03-23,confidence,-0.4,5
2026-03-23,expected_return,-0.5,5
2026-03-23,p_up_raw,-0.4,5
2026-03-24,confidence,0.8,5
2026-03-24,expected_return,-0.3,5
2026-03-24,p_up_raw,0.9,5
2026-03-25,confidence,0.3,5
2026-03-25,expected_return,0.2,5
2026-03-25,p_up_raw,0.3,5
2026-03-26,confidence,0.3,5
2026-03-26,expected_return,0.3,5
2026-03-26,p_up_raw,0.3,5
2026-03-27,confidence,0.2,5
2026-03-27,expected_return,0.3,5
2026-03-27,p_up_raw,0.2,5
2026-03-30,confidence,0.1,5
2026-03-30,expected_return,0.6,5
2026-03-30,p_up_raw,0.1,5
2026-03-31,confidence,-0.3,5
2026-03-31,expected_return,0.3,5
2026-03-31,p_up_raw,0.0,5
2026-04-01,confidence,-0.4,5
2026-04-01,expected_return,0.2,5
2026-04-01,p_up_raw,-0.1,5
2026-04-02,confidence,-0.3,5
2026-04-02,expected_return,-0.5,5
2026-04-02,p_up_raw,-0.1,5
2026-04-06,confidence,-0.6,5
2026-04-06,expected_return,-0.2,5
2026-04-06,p_up_raw,-0.1,5
2026-04-07,confidence,0.0,5
2026-04-07,expected_return,0.6,5
2026-04-07,p_up_raw,0.5,5
2026-04-08,confidence,0.1,5
2026-04-08,expected_return,0.3,5
2026-04-08,p_up_raw,0.3,5
2026-04-09,confidence,-0.2,5
2026-04-09,expected_return,0.5,5
2026-04-09,p_up_raw,0.4,5
2026-04-10,confidence,-0.3,5
2026-04-10,expected_return,0.5,5
2026-04-10,p_up_raw,0.0,5
2026-04-13,confidence,0.7,5
2026-04-13,expected_return,-0.3,5
2026-04-13,p_up_raw,-0.9,5
