ticker,trades,win_rate,avg_pnl,median_pnl,total_pnl,long_trades,short_trades
MU,391,0.312,-2.1198,-15.09,-828.85,391,0
CAT,453,0.298,-2.3179,-9.54,-1050.02,453,0
HD,441,0.2902,-2.6862,-7.69,-1184.62,441,0
UNH,462,0.303,-2.7116,-8.945,-1252.74,462,0
AMZN,491,0.3157,-2.6162,-9.03,-1284.57,491,0
GOOGL,485,0.2887,-3.0111,-9.47,-1460.38,485,0
