ticker,trades,win_rate,avg_pnl,median_pnl,total_pnl,long_trades,short_trades
MSFT,3,0.6667,21.07,25.64,63.21,3,0
AAPL,10,0.5,4.461,6.605,44.61,10,0
NVDA,11,0.5455,-3.6027,1.6,-39.63,11,0
AMZN,8,0.5,-7.855,-11.71,-62.84,8,0
GOOGL,11,0.4545,-6.8755,-2.24,-75.63,11,0
