ticker,trades,win_rate,avg_pnl,median_pnl,total_pnl,long_trades,short_trades
BTC-USD,93,0.7204,129.7524,120.17,12066.97,93,0
AMZN,49,0.7959,85.2037,65.61,4174.98,49,0
NVDA,35,0.5429,-44.3874,9.08,-1553.56,35,0
