date,equity
2024-01-12,5841.298577059291
2024-01-19,5848.498143022284
2024-01-29,5816.056891773591
2024-02-05,5857.533358043428
2024-02-12,5856.991628921932
2024-02-19,5856.350447030025
2024-02-27,5885.115384253635
2024-03-05,5898.681582314345
2024-03-12,5878.877728474197
2024-03-19,5876.9966796626695
2024-03-26,5919.470051796057
2024-04-02,5893.871333272911
2024-04-10,5898.422591379792
2024-04-17,5884.733204856041
2024-04-24,5885.547287027545
2024-05-01,5880.673853004359
2024-05-08,5844.871264425844
2024-05-15,5844.627876936722
2024-05-22,5865.353580386343
2024-05-29,5872.563557578278
2024-06-06,5839.970884447564
2024-06-13,5788.637672385662
2024-06-20,5833.335534589609
2024-06-28,5863.397764765118
2024-07-05,5885.912100410643
2024-07-15,5886.113252564151
2024-07-22,5880.757602078546
2024-07-29,5854.310315497077
2024-08-05,5785.257691082687
2024-08-12,5804.841066697164
2024-08-19,5861.846761235418
2024-08-26,5849.219861823735
2024-09-02,5826.879357778254
2024-09-10,5825.762498995901
2024-09-17,5825.89129788413
2024-09-24,5821.006742164478
2024-10-01,5823.704153768358
2024-10-08,5814.43711794509
2024-10-15,5791.508425169354
2024-10-22,5768.10686669274
2024-10-29,5781.900980590895
2024-11-05,5881.4054285386155
2024-11-12,5840.818225461233
2024-11-19,5830.335884747
2024-11-26,5803.821578768914
2024-12-03,5847.407388131944
2024-12-11,5801.576996406913
2024-12-18,5766.736025160417
2024-12-25,5751.125642335884
2025-01-02,5787.829388896752
2025-01-10,5797.1902720904045
2025-01-20,5803.738455271678
2025-01-28,5745.695558163086
2025-02-04,5675.01215763266
2025-02-11,5728.60381846189
2025-02-18,5794.192710499124
2025-02-26,5739.612595227414
2025-03-05,5642.333192279899
2025-03-12,5635.857680059981
2025-03-19,5591.76532973367
2025-03-26,5629.111789396613
2025-04-02,5599.1411931128905
2025-04-09,5563.816321980819
2025-04-16,5546.061000290146
2025-04-23,5591.873563317799
2025-05-01,5630.419822645333
2025-05-08,5655.209586969341
2025-05-15,5693.517892173056
2025-05-22,5660.884471970359
2025-05-29,5616.434207722298
2025-06-06,5624.419499533694
2025-06-13,5655.213686464435
2025-06-20,5627.333515995004
2025-06-30,5643.209622136772
2025-07-07,5672.63381446495
2025-07-15,5678.775219366531
2025-07-22,5641.279593697897
2025-07-29,5634.721568538583
2025-08-05,5646.332612519833
2025-08-12,5709.928315378434
2025-08-19,5687.523101384433
2025-08-26,5697.0971591554
2025-09-02,5674.720132404856
2025-09-10,5723.754579527697
2025-09-17,5711.002573984129
2025-09-24,5652.466409464336
2025-10-01,5617.100223333443
2025-10-08,5616.076576039402
2025-10-15,5634.72714300821
2025-10-22,5590.444585536714
2025-10-29,5673.748488416291
2025-11-05,5669.79112892633
