schema_version,run_id,generated_at,status,reason_code,market_open,planned_orders,submitted_orders,accepted_orders,filled_orders,open_orders,skipped_orders,rejected_orders,failed_orders,account_alignment,errors,order_statuses
1,20260826T193934.328603Z,2026-08-26T19:39:45+00:00,executed,orders_accepted,,6,6,6,6,0,0,0,0,"{""fail_count"": 0, ""score"": 70.0, ""status"": ""warning"", ""warning_count"": 6}",[],"{""3544df2b-d47d-4fba-93a4-c2b80a6bf670"": ""filled"", ""8a9206b6-5f92-4776-8824-1259cd6807c3"": ""filled"", ""a9ca6630-f8e6-449e-a62c-d996005d609c"": ""filled"", ""d588e7ba-9e90-4ffd-a336-f4a07cd3ce73"": ""filled"", ""ebccd4bb-d2f2-420d-aeb3-2fc986ba83cf"": ""filled"", ""ed4b917b-67f4-4b82-a3c4-916654472479"": ""filled""}"
1,20260827T230530.427463Z,2026-08-27T23:05:31+00:00,no_action,portfolio_within_rebalance_thresholds,0.0,0,0,0,0,0,0,0,0,{},[],
1,20260828T161005.383580Z,2026-08-28T16:10:07+00:00,no_action,portfolio_within_rebalance_thresholds,1.0,0,0,0,0,0,0,0,0,{},[],
