feature,family,target,target_col,horizon,n_days,mean_ic,std_ic,t_stat,hit_rate,abs_mean_ic,abs_t_stat,preferred_direction
ret_1d,ret_,xs_excess,fwd_excess_5,5,4098,-0.010714211907078424,0.1934548456809692,-3.545411068763885,0.4785261102977062,0.010714211907078424,3.545411068763885,low_is_good
sent_decay_1d,sent_,xs_excess,fwd_excess_5,5,971,-0.009947368352037,0.08760505864458953,-3.538250938024065,0.46138002059732236,0.009947368352037,3.538250938024065,low_is_good
sector_ratio_z20,sector_,xs_excess,fwd_excess_5,5,4090,-0.00727424127490777,0.1353154830654238,-3.4379682652224055,0.4904645476772616,0.00727424127490777,3.4379682652224055,low_is_good
vol_pct_vs_20d,vol_,xs_excess,fwd_excess_5,5,4095,0.005933978485612751,0.11159341157143726,3.4027838713338805,0.5267399267399268,0.005933978485612751,3.4027838713338805,high_is_good
macd_hist,macd_,xs_excess,fwd_excess_5,5,4098,-0.009211936767235867,0.1742139203302773,-3.3849641345021113,0.48413860419716936,0.009211936767235867,3.3849641345021113,low_is_good
vol_ratio,vol_,xs_excess,fwd_excess_5,5,4080,0.005921357263867394,0.11177178593349958,3.383912745363235,0.5259803921568628,0.005921357263867394,3.383912745363235,high_is_good
factor_beta_252_spy,factor_,xs_excess,fwd_excess_5,5,4019,0.01762922259472631,0.33438731008377964,3.342276510876805,0.5327195819855686,0.01762922259472631,3.342276510876805,high_is_good
vol_ratio_5,vol_,xs_excess,fwd_excess_5,5,4095,0.005721721100133802,0.11023818572265769,3.321403054064876,0.518925518925519,0.005721721100133802,3.321403054064876,high_is_good
sent_z_sent_premarket,sent_z_,xs_excess,fwd_excess_5,5,4099,0.005322130140452588,0.10276613915025001,3.3156937333629437,0.5262259087582337,0.005322130140452588,3.3156937333629437,high_is_good
xs_rank_market_factor_beta_252_spy,xs_rank_market_,xs_excess,fwd_excess_5,5,4099,0.01695753454829152,0.32772018811161024,3.3128248424832547,0.5318370334227861,0.01695753454829152,3.3128248424832547,high_is_good
atr_norm,atr_,xs_excess,fwd_excess_5,5,4086,0.013637182464268644,0.26843042896336206,3.247447113701171,0.5281448849730788,0.013637182464268644,3.247447113701171,high_is_good
drawdown_20d,drawdown_,xs_excess,fwd_excess_5,5,4095,-0.010620850072040649,0.20944578462230204,-3.2449992984103697,0.48595848595848595,0.010620850072040649,3.2449992984103697,low_is_good
xs_rank_market_factor_illiquidity_amihud_20d,xs_rank_market_,xs_excess,fwd_excess_5,5,4099,0.008069489719773957,0.16042804006964115,3.220362449661256,0.5228104415711149,0.008069489719773957,3.220362449661256,high_is_good
vol_trend_20_60,vol_,xs_excess,fwd_excess_5,5,4090,-0.005679467657200225,0.11409179477673052,-3.1835734389066412,0.4907090464547677,0.005679467657200225,3.1835734389066412,low_is_good
factor_illiquidity_amihud_20d,factor_,xs_excess,fwd_excess_5,5,4094,0.008015759617935632,0.1624247485445656,3.1576675266980327,0.5217391304347826,0.008015759617935632,3.1576675266980327,high_is_good
rsi_7,rsi_,xs_excess,fwd_excess_5,5,4092,-0.009134543209566841,0.18522330443053683,-3.154706925288828,0.4880254154447703,0.009134543209566841,3.154706925288828,low_is_good
vwap_dist,vwap_,xs_excess,fwd_excess_5,5,4080,-0.009765852840566363,0.20176343268126506,-3.091703226133357,0.49558823529411766,0.009765852840566363,3.091703226133357,low_is_good
hl_range_5d,hl_,xs_excess,fwd_excess_5,5,4095,0.011550668260328426,0.23977344112934454,3.0827122473420365,0.5304029304029304,0.011550668260328426,3.0827122473420365,high_is_good
ret_10d,ret_,xs_excess,fwd_excess_5,5,4089,-0.009372319858288816,0.2012305656701075,-2.9782538304790585,0.49229640498899485,0.009372319858288816,2.9782538304790585,low_is_good
xs_rank_market_ret_10d,xs_rank_market_,xs_excess,fwd_excess_5,5,4089,-0.009372319858288816,0.2012305656701075,-2.9782538304790585,0.49229640498899485,0.009372319858288816,2.9782538304790585,low_is_good
dist_ma20,dist_,xs_excess,fwd_excess_5,5,4080,-0.009385686914289582,0.2018224433406527,-2.9704803577341,0.49950980392156863,0.009385686914289582,2.9704803577341,low_is_good
spy_vol10,spy_,xs_excess,fwd_excess_5,5,4089,-0.004670415171266305,0.10116238098275744,-2.952194733975026,0.4759109806798728,0.004670415171266305,2.952194733975026,low_is_good
obv_slope,obv_,xs_excess,fwd_excess_5,5,4093,-0.00551715237450642,0.12416287648017646,-2.842785460759387,0.49303689225506964,0.00551715237450642,2.842785460759387,low_is_good
xs_rank_sector_dist_ma200,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,0.007203365646679708,0.16241033815771677,2.8396234168283865,0.5379360819712125,0.007203365646679708,2.8396234168283865,high_is_good
ma_cross_5_20,ma_,xs_excess,fwd_excess_5,5,4079,-0.007454447473655874,0.1683003589273786,-2.8288327377237334,0.4878646727139005,0.007454447473655874,2.8288327377237334,low_is_good
bb_pos,bb_,xs_excess,fwd_excess_5,5,4080,-0.008005287602105478,0.18740617135445223,-2.7284948129916455,0.49411764705882355,0.008005287602105478,2.7284948129916455,low_is_good
macd,macd_,xs_excess,fwd_excess_5,5,4098,-0.007803628855607076,0.18706368822699007,-2.6705031228344858,0.49536359199609564,0.007803628855607076,2.6705031228344858,low_is_good
xs_rank_market_macd,xs_rank_market_,xs_excess,fwd_excess_5,5,4098,-0.007803628855607076,0.18706368822699007,-2.6705031228344858,0.49536359199609564,0.007803628855607076,2.6705031228344858,low_is_good
macd_sig,macd_,xs_excess,fwd_excess_5,5,4098,-0.007796351898702577,0.18810865060712553,-2.653191775273651,0.49389946315275746,0.007796351898702577,2.653191775273651,low_is_good
volume_chg_5d,volume_,xs_excess,fwd_excess_5,5,4094,0.004394770580609165,0.10771759810845914,2.6104986132453987,0.5197850512945774,0.004394770580609165,2.6104986132453987,high_is_good
macro_dxy_proxy_20d_z,macro_,xs_excess,fwd_excess_5,5,4058,-0.004385774093561673,0.10715462887383584,-2.6073020299085763,0.4837358304583539,0.004385774093561673,2.6073020299085763,low_is_good
xs_rank_sector_rsi_14,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,-0.0047287281061874475,0.11959554391953263,-2.5314438828808945,0.5052451817516468,0.0047287281061874475,2.5314438828808945,low_is_good
hvol_5d,hvol_,xs_excess,fwd_excess_5,5,4094,0.007661236689871388,0.21054742636944213,2.328213814649681,0.5195407914020518,0.007661236689871388,2.328213814649681,high_is_good
hl_range,hl_,xs_excess,fwd_excess_5,5,4099,0.0070923886092879454,0.20127564589316688,2.2560060180722825,0.5259819468162966,0.0070923886092879454,2.2560060180722825,high_is_good
weekly_vol,weekly_,xs_excess,fwd_excess_5,5,4056,0.00812975375015167,0.23191846789590997,2.232497755260569,0.5241617357001972,0.00812975375015167,2.232497755260569,high_is_good
spread_proxy,spread_,xs_excess,fwd_excess_5,5,4099,0.006958376335082798,0.20107872059589627,2.2155459375275326,0.5240302512808002,0.006958376335082798,2.2155459375275326,high_is_good
sector_rs_above_ma20,sector_,xs_excess,fwd_excess_5,5,4095,-0.004246152874178807,0.12746544698597276,-2.131719734863093,0.4971916971916972,0.004246152874178807,2.131719734863093,low_is_good
monthly_trend,monthly_,xs_excess,fwd_excess_5,5,4038,-0.0057714468280663615,0.1721104320007138,-2.1308881855277315,0.49975235264982665,0.0057714468280663615,2.1308881855277315,low_is_good
vix_ret20d,vix_,xs_excess,fwd_excess_5,5,195,0.016803971874096275,0.11079268652454459,2.1179619729379673,0.5538461538461539,0.016803971874096275,2.1179619729379673,high_is_good
rsi_divergence,rsi_,xs_excess,fwd_excess_5,5,4080,0.005682091066460315,0.17288041179910935,2.0993869005774646,0.5218137254901961,0.005682091066460315,2.0993869005774646,high_is_good
spy_above_ma20,spy_,xs_excess,fwd_excess_5,5,130,-0.019644830938115882,0.10738957286029935,-2.0857288905511093,0.4461538461538462,0.019644830938115882,2.0857288905511093,low_is_good
drawdown_60d,drawdown_,xs_excess,fwd_excess_5,5,4080,-0.007255751802709956,0.2236749709505492,-2.0720255689874696,0.5017156862745098,0.007255751802709956,2.0720255689874696,low_is_good
xs_rank_market_drawdown_60d,xs_rank_market_,xs_excess,fwd_excess_5,5,4080,-0.007255751802709956,0.2236749709505492,-2.0720255689874696,0.5017156862745098,0.007255751802709956,2.0720255689874696,low_is_good
volume_chg_1d,volume_,xs_excess,fwd_excess_5,5,4098,0.0035339205128753276,0.10949287049056657,2.0661265211121846,0.5175695461200586,0.0035339205128753276,2.0661265211121846,high_is_good
ma_cross_20_50,ma_,xs_excess,fwd_excess_5,5,4050,-0.00572623925963658,0.17743751637670058,-2.053768799564651,0.4930864197530864,0.00572623925963658,2.053768799564651,low_is_good
sentiment_7d,sentiment_,xs_excess,fwd_excess_5,5,354,-0.009158412408984755,0.08862113290014074,-1.9443951521479927,0.4406779661016949,0.009158412408984755,1.9443951521479927,low_is_good
tf_alignment,tf_,xs_excess,fwd_excess_5,5,4089,-0.005046096719492954,0.16722995798313597,-1.929523379194609,0.49351919784788456,0.005046096719492954,1.929523379194609,low_is_good
xs_rank_sector_ret_20d,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,-0.003710854907484719,0.12646399928657728,-1.8786506251720327,0.5096364967065138,0.003710854907484719,1.8786506251720327,low_is_good
weekly_trend,weekly_,xs_excess,fwd_excess_5,5,4079,-0.004367393801586983,0.15604222703492324,-1.7875453395371808,0.4881098308408924,0.004367393801586983,1.7875453395371808,low_is_good
monthly_ret,monthly_,xs_excess,fwd_excess_5,5,4061,-0.005467926634506051,0.1970272310107254,-1.768531988989114,0.5011081014528441,0.005467926634506051,1.768531988989114,low_is_good
qqq_vol10,qqq_,xs_excess,fwd_excess_5,5,4089,0.0027666054144952355,0.10186559313174279,1.7367138172768741,0.5143066764490095,0.0027666054144952355,1.7367138172768741,high_is_good
dist_ma50,dist_,xs_excess,fwd_excess_5,5,4050,-0.005707833073343722,0.21204399601384594,-1.7130608709151045,0.5150617283950617,0.005707833073343722,1.7130608709151045,low_is_good
xs_rank_market_dist_ma50,xs_rank_market_,xs_excess,fwd_excess_5,5,4050,-0.005707833073343722,0.21204399601384594,-1.7130608709151045,0.5150617283950617,0.005707833073343722,1.7130608709151045,low_is_good
macro_copper_gold_20d_z,macro_,xs_excess,fwd_excess_5,5,4049,-0.002490123810623782,0.09538346700519544,-1.6611992458498441,0.47814275129661643,0.002490123810623782,1.6611992458498441,low_is_good
macro_credit_spread_20d_z,macro_,xs_excess,fwd_excess_5,5,4040,-0.002741190196431271,0.10538095891822377,-1.6533610655727486,0.48267326732673266,0.002741190196431271,1.6533610655727486,low_is_good
xs_rank_sector_hvol_20d,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,0.003778302096644959,0.14802025852102396,1.6342348969585887,0.5120761161258843,0.003778302096644959,1.6342348969585887,high_is_good
spy_dist_ma200,spy_,xs_excess,fwd_excess_5,5,4078,0.0027744643936691,0.10891678874063274,1.6267017656515874,0.4965669445806768,0.0027744643936691,1.6267017656515874,high_is_good
regime_strength,regime_,xs_excess,fwd_excess_5,5,4078,0.0027744643936691,0.10891678874063274,1.6267017656515874,0.4965669445806768,0.0027744643936691,1.6267017656515874,high_is_good
qqq_above_ma20,qqq_,xs_excess,fwd_excess_5,5,122,-0.015696456576938897,0.10791558251301318,-1.6065615877298072,0.45081967213114754,0.015696456576938897,1.6065615877298072,low_is_good
bb_width,bb_,xs_excess,fwd_excess_5,5,4080,0.005096135637614996,0.20794103716581874,1.5654199141472216,0.5254901960784314,0.005096135637614996,1.5654199141472216,high_is_good
macd_norm,macd_,xs_excess,fwd_excess_5,5,4098,-0.005146400152495027,0.21127984298605704,-1.5593064051558494,0.5012201073694486,0.005146400152495027,1.5593064051558494,low_is_good
sent_z_sent_afterhours,sent_z_,xs_excess,fwd_excess_5,5,4099,-0.0019842370729903896,0.0820496816996993,-1.5483017981767992,0.4818248353256892,0.0019842370729903896,1.5483017981767992,low_is_good
ret_20d,ret_,xs_excess,fwd_excess_5,5,4079,-0.004824885206511876,0.20180458630884682,-1.5269780905645538,0.5077224810002452,0.004824885206511876,1.5269780905645538,low_is_good
xs_rank_market_ret_20d,xs_rank_market_,xs_excess,fwd_excess_5,5,4079,-0.004824885206511876,0.20180458630884682,-1.5269780905645538,0.5077224810002452,0.004824885206511876,1.5269780905645538,low_is_good
xs_rank_sector_drawdown_60d,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,-0.003397268255440372,0.14293815477280608,-1.5216705266307518,0.5008538667967797,0.003397268255440372,1.5216705266307518,low_is_good
roc_5,roc_,xs_excess,fwd_excess_5,5,4076,0.0027705820990466586,0.11724105287549763,1.5087191457854594,0.5120215897939157,0.0027705820990466586,1.5087191457854594,high_is_good
ret_vs_spy_20d,ret_,xs_excess,fwd_excess_5,5,4079,-0.004743275872345723,0.20182710387519912,-1.5009829139652449,0.5079676391272371,0.004743275872345723,1.5009829139652449,low_is_good
ret_vs_qqq_20d,ret_,xs_excess,fwd_excess_5,5,4079,-0.00471662420505125,0.20180828184897012,-1.4926883494569314,0.5077224810002452,0.00471662420505125,1.4926883494569314,low_is_good
rsi_14,rsi_,xs_excess,fwd_excess_5,5,4085,-0.0044206688807682795,0.19222330324481873,-1.4698668005599287,0.5069767441860465,0.0044206688807682795,1.4698668005599287,low_is_good
xs_rank_market_rsi_14,xs_rank_market_,xs_excess,fwd_excess_5,5,4085,-0.0044206688807682795,0.19222330324481873,-1.4698668005599287,0.5069767441860465,0.0044206688807682795,1.4698668005599287,low_is_good
weekly_ret,weekly_,xs_excess,fwd_excess_5,5,4089,-0.004421873367284122,0.1966381039096852,-1.437961235787437,0.49645390070921985,0.004421873367284122,1.437961235787437,low_is_good
factor_liquidity_dollar_vol_20d,factor_,xs_excess,fwd_excess_5,5,4095,-0.003666294076063644,0.17870990698418268,-1.31282132119251,0.49474969474969477,0.003666294076063644,1.31282132119251,low_is_good
xs_rank_market_factor_liquidity_dollar_vol_20d,xs_rank_market_,xs_excess,fwd_excess_5,5,4099,-0.0035861951730287106,0.17632941933268434,-1.3021112869734277,0.49548670407416445,0.0035861951730287106,1.3021112869734277,low_is_good
xs_rank_sector_macd,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,-0.0023412211434369,0.12321697808475804,-1.2164964425896705,0.5076848011710173,0.0023412211434369,1.2164964425896705,low_is_good
breadth_iwm_vs_spy_5d,breadth_,xs_excess,fwd_excess_5,5,3957,0.002079593426334104,0.1079018690978388,1.2123624966525817,0.4993682082385646,0.002079593426334104,1.2123624966525817,high_is_good
vol_zscore_252,vol_,xs_excess,fwd_excess_5,5,4080,0.002192907059913021,0.11839293977956052,1.1831083044292015,0.508578431372549,0.002192907059913021,1.1831083044292015,high_is_good
atr_14,atr_,xs_excess,fwd_excess_5,5,4086,-0.0025434657123549584,0.14023542464871414,-1.1593573899678613,0.49045521292217326,0.0025434657123549584,1.1593573899678613,low_is_good
sent_z_sentiment_accel,sent_z_,xs_excess,fwd_excess_5,5,4099,-0.0013316808770386115,0.07658683004567367,-1.113230324813274,0.4835325689192486,0.0013316808770386115,1.113230324813274,low_is_good
sentiment_delta,sentiment_,xs_excess,fwd_excess_5,5,255,0.005555160276590772,0.08054467719277905,1.101361367338127,0.5294117647058824,0.005555160276590772,1.101361367338127,high_is_good
dist_ma200,dist_,xs_excess,fwd_excess_5,5,3900,0.004156856110079317,0.2410494905211355,1.0769389319575982,0.5294871794871795,0.004156856110079317,1.0769389319575982,high_is_good
xs_rank_market_dist_ma200,xs_rank_market_,xs_excess,fwd_excess_5,5,3900,0.004156856110079317,0.2410494905211355,1.0769389319575982,0.5294871794871795,0.004156856110079317,1.0769389319575982,high_is_good
macro_credit_spread_20d,macro_,xs_excess,fwd_excess_5,5,4024,-0.0018102016263663971,0.10899130190301984,-1.053571699955951,0.4808648111332008,0.0018102016263663971,1.053571699955951,low_is_good
vix_percentile,vix_,xs_excess,fwd_excess_5,5,1223,0.0029405319985716595,0.10244406323899538,1.003811906505525,0.4946852003270646,0.0029405319985716595,1.003811906505525,high_is_good
sector_ratio_z60,sector_,xs_excess,fwd_excess_5,5,4070,-0.002126492072393677,0.14533324969485903,-0.9334605919436767,0.5122850122850123,0.002126492072393677,0.9334605919436767,low_is_good
qqq_ret1d,qqq_,xs_excess,fwd_excess_5,5,3728,0.0016193416571033592,0.10746901204839156,0.9200113464185351,0.49302575107296137,0.0016193416571033592,0.9200113464185351,high_is_good
hvol_ratio,hvol_,xs_excess,fwd_excess_5,5,4079,-0.0017816903875811523,0.13226403895993266,-0.8603344409186308,0.49448394214268204,0.0017816903875811523,0.8603344409186308,low_is_good
variance_ratio,variance_,xs_excess,fwd_excess_5,5,4079,-0.0017816875422334184,0.1322638712030319,-0.8603341581738075,0.49448394214268204,0.0017816875422334184,0.8603341581738075,low_is_good
spy_dist_ma50,spy_,xs_excess,fwd_excess_5,5,3989,0.0014290917531954042,0.10820853631264425,0.8341239835686909,0.4873401855101529,0.0014290917531954042,0.8341239835686909,high_is_good
qqq_ret20d,qqq_,xs_excess,fwd_excess_5,5,3751,-0.0014531109955890865,0.10796258243251074,-0.8243261116589558,0.4854705411890163,0.0014531109955890865,0.8243261116589558,low_is_good
spy_ma50_ready,spy_,xs_excess,fwd_excess_5,5,399,0.004511424218424917,0.10988805673650565,0.8200675383664832,0.5388471177944862,0.004511424218424917,0.8200675383664832,high_is_good
ret_vs_sector_20d,ret_,xs_excess,fwd_excess_5,5,4079,-0.0017604791651932132,0.14166194486906172,-0.7936966411686518,0.5113998529051238,0.0017604791651932132,0.7936966411686518,low_is_good
spy_ret20d,spy_,xs_excess,fwd_excess_5,5,3807,-0.0012639195586126239,0.10829707323216545,-0.7201022253082737,0.47622800105069607,0.0012639195586126239,0.7201022253082737,low_is_good
spy_ret5d,spy_,xs_excess,fwd_excess_5,5,3814,0.0012221237408635043,0.10759649825076811,0.7014672309071326,0.4871525957000524,0.0012221237408635043,0.7014672309071326,high_is_good
spy_ma200_ready,spy_,xs_excess,fwd_excess_5,5,951,0.0022378218259774298,0.10523943941547835,0.6557483971770057,0.5120925341745531,0.0022378218259774298,0.6557483971770057,high_is_good
headline_vol_spike,headline_,xs_excess,fwd_excess_5,5,524,0.0022958918111210774,0.08285752346680067,0.6342859828978482,0.5133587786259542,0.0022958918111210774,0.6342859828978482,high_is_good
sentiment_3d,sentiment_,xs_excess,fwd_excess_5,5,282,-0.0035089753720900603,0.09471848679175703,-0.6221142124065181,0.4787234042553192,0.0035089753720900603,0.6221142124065181,low_is_good
regime,regime_,xs_excess,fwd_excess_5,5,268,0.00377150701417846,0.10731961990976226,0.5753116796089934,0.5186567164179104,0.00377150701417846,0.5753116796089934,high_is_good
xs_rank_sector_dist_ma50,xs_rank_sector_,xs_excess,fwd_excess_5,5,4099,-0.001079814680602917,0.13482829940619154,-0.5127517248772996,0.5193949743839961,0.001079814680602917,0.5127517248772996,low_is_good
macro_yield_curve_10y_3m,macro_,xs_excess,fwd_excess_5,5,4099,-0.0006231215702000815,0.08385194907963432,-0.47577167459220543,0.4964625518419127,0.0006231215702000815,0.47577167459220543,low_is_good
breadth_slope_5d,breadth_,xs_excess,fwd_excess_5,5,3955,-0.0008100985592867952,0.10821797730684947,-0.47077315652041135,0.4874841972187105,0.0008100985592867952,0.47077315652041135,low_is_good
breadth_rsp_vs_spy_5d,breadth_,xs_excess,fwd_excess_5,5,3955,-0.0008080205276350583,0.1082179928465635,-0.4695654810689687,0.4877370417193426,0.0008080205276350583,0.4695654810689687,low_is_good
atr_ratio,atr_,xs_excess,fwd_excess_5,5,4067,-0.0009703752069802371,0.13758487119564658,-0.4497861687299458,0.505778214900418,0.0009703752069802371,0.4497861687299458,low_is_good
qqq_ret5d,qqq_,xs_excess,fwd_excess_5,5,3747,-0.0007737483883673718,0.10757776378812396,-0.4402699979319377,0.4865225513744329,0.0007737483883673718,0.4402699979319377,low_is_good
sector_vs_spy_5d,sector_,xs_excess,fwd_excess_5,5,4094,-0.0013966857506146656,0.20675475236467825,-0.4322322033122718,0.4943820224719101,0.0013966857506146656,0.4322322033122718,low_is_good
breadth_rsp_ma20_dist,breadth_,xs_excess,fwd_excess_5,5,3884,-0.0006948391142684046,0.10851875556317489,-0.39904241832719,0.487384140061792,0.0006948391142684046,0.39904241832719,low_is_good
spy_ma20_ready,spy_,xs_excess,fwd_excess_5,5,172,-0.0033717774559816893,0.11189834035299194,-0.3951841165021558,0.5058139534883721,0.0033717774559816893,0.3951841165021558,low_is_good
qqq_ma20_ready,qqq_,xs_excess,fwd_excess_5,5,172,-0.0033717774559816893,0.11189834035299194,-0.3951841165021558,0.5058139534883721,0.0033717774559816893,0.3951841165021558,low_is_good
sent_premarket,sent_,xs_excess,fwd_excess_5,5,214,-0.0022721296861545307,0.08497389691563448,-0.39116002669109956,0.4719626168224299,0.0022721296861545307,0.39116002669109956,low_is_good
headline_volume,headline_,xs_excess,fwd_excess_5,5,260,-0.0019619907005772952,0.08612895073666525,-0.3673114462100422,0.4807692307692308,0.0019619907005772952,0.3673114462100422,low_is_good
sentiment_accel,sentiment_,xs_excess,fwd_excess_5,5,282,0.001265552503918555,0.08180037846333711,0.2598061388200132,0.5106382978723404,0.001265552503918555,0.2598061388200132,high_is_good
spy_ret1d,spy_,xs_excess,fwd_excess_5,5,3778,-0.00035317993141190427,0.10749948323828333,-0.20193919381018965,0.48358920063525673,0.00035317993141190427,0.20193919381018965,low_is_good
vix_ret5d,vix_,xs_excess,fwd_excess_5,5,51,-0.002946414323154444,0.11335003146232743,-0.18563388768563588,0.47058823529411764,0.002946414323154444,0.18563388768563588,low_is_good
sent_z_sentiment_delta,sent_z_,xs_excess,fwd_excess_5,5,4099,-0.00024008477864749682,0.08400402930440233,-0.18297993462652706,0.49060746523542326,0.00024008477864749682,0.18297993462652706,low_is_good
macro_yield_curve_10y_3m_z,macro_,xs_excess,fwd_excess_5,5,4060,-0.0002766460998981453,0.10281399574819337,-0.1714491478726777,0.49852216748768474,0.0002766460998981453,0.1714491478726777,low_is_good
sent_pos,sent_,xs_excess,fwd_excess_5,5,223,0.000699644998217495,0.08277544096765092,0.12622014134731815,0.47085201793721976,0.000699644998217495,0.12622014134731815,high_is_good
sentiment_disagreement,sentiment_,xs_excess,fwd_excess_5,5,223,0.0002569786646133503,0.0813642364909786,0.047164577247502046,0.484304932735426,0.0002569786646133503,0.047164577247502046,high_is_good
sent_neg,sent_,xs_excess,fwd_excess_5,5,223,-0.0002132104166215156,0.08010230457058985,-0.039748051079398154,0.4798206278026906,0.0002132104166215156,0.039748051079398154,low_is_good
news_sentiment,news_,xs_excess,fwd_excess_5,5,223,8.018805920602769e-05,0.08421086800638292,0.014219816432477047,0.484304932735426,8.018805920602769e-05,0.014219816432477047,high_is_good
macro_copper_gold_20d,macro_,xs_excess,fwd_excess_5,5,572,4.9964908977387776e-05,0.10815885432798597,0.011048441910175266,0.5017482517482518,4.9964908977387776e-05,0.011048441910175266,high_is_good
