ticker,confidence_threshold,min_expected_return,allowed_qualities,exit_horizon_days,stop_loss_pct,take_profit_pct,max_position_pct,allow_shorts,avoid_bear_regime,optimized_at,optimization_score,score,trades,win_rate,total_pnl,avg_pnl,profit_factor,sharpe,max_drawdown_pct,approved_candidate
AAPL,62.5,0.0,['MEDIUM'],10,0.04,0.12,0.15,False,False,2026-04-25T03:41:50,392.6799,392.6799,39,0.8205,1224.54,31.3985,4.208,3.0878,-2.53,True
